year,month,day,hour,PD,SASBP,CPS,SASK,SPUPS,SPLPS,TPS,SM
2016,6,5,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,6,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,7,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,8,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,9,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,10,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,11,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,12,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,13,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,14,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,4,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,5,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,6,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,7,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,8,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,9,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,10,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,11,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,12,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,13,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,14,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,15,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,16,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,17,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,18,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,19,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,20,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,21,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,22,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,23,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,15,24,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,16,1,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,16,2,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
2016,6,16,3,64.54971214,6.028646146,3.391113457,10.04774358,88.01823373,183.1201267,3496.614765,36.26820433
