year,month,day,hour,PGPS,BBTU,TBIN,YGPE,KAWA,KTNN,PWSM,HTRG,PGAU,TMGR,GNRE,PLPS,JNJG,ATWR,JMJG,BTRK,KPAR,OLPT,PTEK
2016,4,2,10,374.3770414,901.9083269,527.5312855,561.565562,474.5389175,237.2694588,235.6199237,157.0799492,312.3488109,207,690.6365091,95.52848483,1512.89571,583.4,376.4,2902.236056,1922.303502,874.6464826,1363.417227
2016,4,2,11,382.7112007,921.9860745,539.2748738,574.0668011,485.1028211,242.5514106,240.8651546,160.5767697,319.3021346,211.6,706.011049,97.65508324,1546.574896,596.4,384.8,2966.843912,1965.096682,894.1173432,1393.768811
2016,4,2,12,383.9489472,924.9679182,541.018971,575.9234208,486.6717177,243.3358589,241.6441492,161.0960995,320.3348065,212.3,708.2943965,97.97091468,1551.576756,598.4,386,2976.439138,1971.452104,897.0090552,1398.276473
2016,4,2,13,378.4203464,911.6490163,533.2286699,567.6305196,479.6639797,239.8319898,238.1646397,158.7764265,315.7222056,209.3,698.0954443,96.56020089,1529.235117,589.7,380.5,2933.580461,1943.06455,884.0927417,1378.142253
2016,4,2,14,378.1727971,911.0526476,532.8798505,567.2591957,479.3502004,239.6751002,238.0088407,158.6725605,315.5156712,209.1,697.6387748,96.4970346,1528.234746,589.4,380.2,2931.661416,1941.793465,883.5143993,1377.240721
2016,4,2,15,378.0077643,910.6550684,532.6473042,567.0116464,479.1410141,239.5705071,237.9049748,158.6033165,315.3779816,209,697.3343285,96.45492374,1527.567831,589.1,380.1,2930.382052,1940.946076,883.1288377,1376.639699
2016,4,2,16,376.1924028,906.2816977,530.0892949,564.2886042,476.8399658,238.4199829,236.7624493,157.8416328,313.8633963,208,693.9854188,95.99170428,1520.231771,586.3,378.2,2916.309054,1931.624789,878.8876601,1370.028463
2016,4,2,17,376.4399521,906.8780664,530.4381143,564.6599281,477.1537451,238.5768726,236.9182482,157.9454988,314.0699306,208.2,694.4420883,96.05487057,1521.232143,586.7,378.5,2918.228099,1932.895874,879.4660025,1370.929995
2016,4,2,18,373.2218113,899.1252728,525.9034614,559.832717,473.074614,236.537307,234.892862,156.5952414,311.3849838,206.4,688.5053848,95.23370881,1508.227308,581.6,375.3,2893.280511,1916.371775,871.9475514,1359.210076
2016,4,2,19,364.8876519,879.0475251,514.1598732,547.3314779,462.5107104,231.2553552,229.6476312,153.0984208,304.4316601,201.8,673.1308449,93.10711041,1474.548122,568.6,366.9,2828.672656,1873.578596,852.4766908,1328.858492
2016,4,2,20,363.9799712,876.8608397,512.8808685,545.9699568,461.3601863,230.6800931,229.0763684,152.717579,303.6743674,201.3,671.4563901,92.87550068,1470.880092,567.2,366,2821.636157,1868.917952,850.356102,1325.552874
2016,4,2,21,357.4611733,861.1564629,503.6952896,536.1917599,453.097331,226.5486655,224.9736631,149.9824421,298.235629,197.7,659.4307599,91.21212173,1444.536967,557.1,359.4,2771.101299,1835.44606,835.1264189,1301.812525
2016,4,2,22,351.6850232,847.2411922,495.556169,527.5275348,445.7758136,222.8879068,221.3383546,147.5589031,293.4164937,194.5,648.7751382,89.73824164,1421.194956,548.1,353.6,2726.323577,1805.787421,821.631763,1280.776773
2016,4,2,23,339.4725916,817.8203343,478.3477427,509.2088874,430.2960341,215.148017,213.6522738,142.4348492,283.2274648,187.7,626.2461095,86.62203804,1371.843278,529,341.3,2631.65068,1743.080584,793.1002048,1236.301184
2016,4,2,24,330.1482351,795.3571117,465.2088767,495.2223526,418.4770132,209.2385066,207.7838472,138.5225648,275.4480036,182.6,609.0448916,84.24277448,1334.162605,514.5,331.9,2559.366643,1695.203067,771.3159746,1202.34347
2016,4,3,1,290.0027491,698.6429864,408.6402373,435.0041236,367.5908921,183.7954461,182.5176709,121.6784473,241.9539764,160.4,534.9860278,73.99899074,1171.930612,451.9,291.6,2248.151841,1489.069143,677.5252123,1056.140469
2016,4,3,2,279.7426679,673.9255181,394.1828502,419.6140018,354.5858003,177.2929001,176.0603317,117.3735545,233.393825,154.7,516.0586208,71.38096158,1130.46858,436,281.3,2168.613904,1436.386987,653.5548751,1018.775006
2016,4,3,3,272.5917022,656.6981917,384.1064895,408.8875533,345.5216453,172.7608227,171.5597619,114.3731746,227.4276589,150.7,502.8667916,69.55627459,1101.5708,424.8,274.1,2113.178372,1399.66912,636.8482764,992.7324104
2016,4,3,4,267.3062059,643.9649505,376.6587446,400.9593088,338.8220525,169.4110263,168.2332539,112.1555026,223.0178839,147.8,493.1163092,68.20759291,1080.211572,416.6,268.8,2072.204283,1372.529827,624.4999209,973.4835356
2016,4,3,5,266.4511991,641.9051614,375.4539624,399.6767986,337.7382949,168.8691474,167.6951423,111.7967615,222.3045379,147.3,491.5390253,67.98942381,1076.756402,415.2,267.9,2065.576122,1368.139647,622.5023928,970.3697471
2016,4,3,6,271.7366955,654.6384027,382.9017072,407.6050432,344.4378877,172.2189438,171.0216503,114.0144336,226.7143129,150.3,501.2895077,69.3381055,1098.115631,423.5,273.2,2106.55021,1395.27894,634.8507483,989.6186219
2016,4,3,7,287.9040961,693.5871406,405.6830445,431.8561442,364.9307597,182.4653798,181.1968515,120.797901,240.2030363,159.2,531.1145127,73.46348477,1163.449741,448.7,289.5,2231.882717,1478.293248,672.6221888,1048.497533
2016,4,3,8,310.4451835,747.8906694,437.4454859,465.6677753,393.5025524,196.7512762,195.38343,130.25562,259.0094296,171.7,572.6974525,79.21521549,1254.540569,483.8,312.1,2406.625155,1594.03435,725.2842932,1130.588323
2016,4,3,9,337.2613048,812.4931434,475.2318386,505.8919572,427.4931335,213.7465667,212.2605666,141.5070444,281.3825525,186.5,622.1668118,86.05779169,1362.907243,525.6,339.1,2614.508399,1731.72635,787.9340381,1228.248055
2016,4,3,10,352.6514266,849.5693458,496.9179193,528.9771399,447.0007713,223.5003856,221.9465754,147.9643836,294.2227796,195,650.5579223,89.98483543,1425.100291,549.6,354.6,2733.815305,1810.749585,823.8895438,1284.296249
2016,4,3,11,360.5019432,868.4819541,507.9800109,540.7529148,456.951637,228.4758185,226.8874183,151.2582788,300.7725925,199.4,665.0402565,91.9880244,1456.825027,561.8,362.5,2794.673878,1851.059418,842.2304836,1312.88649
2016,4,3,12,361.6678615,871.2907574,509.6228958,542.5017923,458.4294884,229.2147442,227.6212068,151.7474712,301.7453369,200,667.1910982,92.28552771,1461.536622,563.6,363.6,2803.712279,1857.046026,844.9543856,1317.132565
2016,4,3,13,356.4600931,858.7447697,502.2846766,534.6901396,451.828419,225.9142095,224.343618,149.562412,297.4004116,197.1,657.5840052,90.95667958,1440.4915,555.5,358.4,2763.340751,1830.305841,832.7876235,1298.166762
2016,4,3,14,356.2269094,858.183009,501.9560996,534.3403641,451.5328487,225.7664244,224.1968603,149.4645735,297.2058627,197,657.1538369,90.89717892,1439.549181,555.2,358.2,2761.53307,1829.108519,832.2428432,1297.317547
2016,4,3,15,356.0714536,857.8085019,501.7370483,534.1071804,451.3358019,225.6679009,224.0990218,149.3993479,297.0761634,196.9,656.867058,90.85751181,1438.920968,554.9,358,2760.32795,1828.310304,831.8796562,1296.751404
2016,4,3,16,354.3614401,853.6889239,499.3274838,531.5421601,449.1682866,224.5841433,223.0227986,148.6818657,295.6494715,196,653.7124902,90.42117362,1432.010629,552.2,356.3,2747.071627,1819.529945,827.8846,1290.523826
2016,4,3,17,354.5946238,854.2506845,499.6560608,531.8919356,449.4638568,224.7319284,223.1695563,148.7797042,295.8440204,196.1,654.1426585,90.48067428,1432.952948,552.6,356.5,2748.879308,1820.727267,828.4293804,1291.373041
2016,4,3,18,351.5632361,846.9477962,495.38456,527.3448542,445.6214433,222.8107217,221.2617061,147.5078041,293.3148848,194.4,648.5504701,89.70716567,1420.702803,547.9,353.5,2725.379463,1805.162084,821.3472353,1280.333246
2016,4,3,19,343.7127195,828.0351878,484.3224684,515.5690792,435.6705776,217.8352888,216.3208632,144.2139088,286.765072,190.1,634.0681359,87.70397669,1388.978066,535.6,345.6,2664.52089,1764.852252,803.0062955,1251.743005
2016,4,3,20,342.8577127,825.9753988,483.1176861,514.2865691,434.5868199,217.29341,215.7827516,143.8551677,286.051726,189.6,632.490852,87.4858076,1385.522897,534.3,344.7,2657.892728,1760.462072,801.0087674,1248.629217
2016,4,3,21,336.7172096,811.1823685,474.465159,505.0758144,426.8034695,213.4017347,211.9181319,141.2787546,280.9286051,186.2,621.1630856,85.91895681,1360.708499,524.7,338.5,2610.290478,1728.9326,786.6628838,1226.266553
2016,4,3,22,331.2762574,798.0746202,466.7983628,496.9143862,419.9068299,209.9534149,208.4937854,138.9958569,276.3891309,183.2,611.1258243,84.53060802,1338.721058,516.3,333.1,2568.111269,1700.995092,773.9513414,1206.451535
2016,4,3,23,319.7725301,770.3610952,450.5885651,479.6587951,405.3253632,202.6626816,201.2537384,134.1691589,266.7913854,176.8,589.9041861,81.595242,1292.233325,498.3,321.5,2478.93237,1641.927219,747.0755088,1164.556925
2016,4,3,24,310.9892788,749.2014443,438.2121655,466.4839181,394.1922164,197.0961082,195.7258647,130.4839098,259.463377,172,573.7011786,79.35405037,1256.739313,484.7,312.7,2410.843075,1596.8281,726.5554474,1132.569824
2016,4,4,1,315.626426,760.3727536,444.7463276,473.439639,400.069999,200.0349995,198.6443243,132.4295496,263.3322238,174.5,582.2556113,80.53729508,1275.478497,491.9,317.3,2446.791049,1620.638333,737.3890833,1149.457523
2016,4,4,2,304.4597982,733.4713321,429.0115339,456.6896974,385.9158205,192.9579102,191.6164361,127.7442908,254.015726,168.4,561.6558416,77.68794559,1230.353018,474.5,306.1,2360.225405,1563.301356,711.3008069,1108.790572
2016,4,4,3,296.6769971,714.7218566,418.0448595,445.0154956,376.050787,188.0253935,186.7182111,124.4788074,247.5224093,164.1,547.2984263,75.70203533,1198.901927,462.3,298.3,2299.891774,1523.339221,693.1180689,1080.44694
2016,4,4,4,290.9244918,700.8635485,409.9390567,436.3867378,368.7592405,184.3796203,183.0977838,122.0651892,242.7230013,160.9,536.6864238,74.23418863,1175.655468,453.4,292.5,2255.297351,1493.801991,679.6786538,1059.497298
2016,4,4,5,289.9939395,698.6217634,408.6278239,434.9909093,367.5797257,183.7898628,182.5121265,121.674751,241.9466264,160.4,534.9697763,73.99674284,1171.895011,451.9,291.6,2248.083548,1489.023909,677.5046308,1056.108386
2016,4,4,6,295.7464447,712.4800714,416.7336267,443.6196671,374.8712721,187.4356361,186.1325537,124.0883691,246.7460344,163.5,545.5817789,75.46458954,1195.14147,460.9,297.4,2292.67797,1518.56114,690.9440459,1077.058027
2016,4,4,7,313.3423431,754.8701901,441.527847,470.0135146,397.1748261,198.587413,197.2068017,131.4712012,261.4265765,173.3,578.042022,79.95447359,1266.248285,488.3,315,2429.08444,1608.910315,732.0528449,1141.139283
2016,4,4,8,337.8750859,813.9717979,476.096712,506.8126289,428.2711273,214.1355636,212.6468591,141.7645727,281.89464,186.8,623.2990918,86.21440808,1365.387595,526.6,339.7,2619.266537,1734.877915,789.3679975,1230.483341
2016,4,4,9,367.0605903,884.2823312,517.2217409,550.5908855,465.2650028,232.6325014,231.0152032,154.0101355,306.2445776,203,677.1393989,93.66157152,1483.329187,572,369.1,2845.517653,1884.735922,857.5532652,1336.771962
2016,4,4,10,383.810532,924.6344634,540.8239314,575.715798,486.4962705,243.2481353,241.5570355,161.0380237,320.2193244,212.2,708.0390534,97.93559575,1551.017406,598.1,385.9,2975.366119,1970.741387,896.6856797,1397.772388
2016,4,4,11,392.3546941,945.2181268,552.8634327,588.5320412,497.3263616,248.6631808,246.9344348,164.6229565,327.3478569,217,723.8009984,100.1157798,1585.545234,611.5,394.5,3041.601953,2014.612862,916.6471638,1428.888767
2016,4,4,12,393.6236291,948.2751065,554.6514774,590.4354437,498.934791,249.4673955,247.7330585,165.1553723,328.4065498,217.7,726.1418813,100.4395695,1590.67313,613.4,395.8,3051.438958,2021.128428,919.6117407,1433.510011
2016,4,4,13,387.9557196,934.6205971,546.6648776,581.9335793,491.7504731,245.8752366,244.1658728,162.7772485,323.6777214,214.5,715.6859376,98.99330882,1567.76853,604.6,390.1,3007.500335,1992.025568,906.3699641,1412.868453
2016,4,4,14,387.7019326,934.0092012,546.3072686,581.5528989,491.4287872,245.7143936,244.0061481,162.6707654,323.4659828,214.4,715.217761,98.92855088,1566.742951,604.2,389.8,3005.532934,1990.722455,905.7770487,1411.944204
2016,4,4,15,387.5327412,933.6016039,546.0688627,581.2991119,491.21433,245.607165,243.8996649,162.5997766,323.3248237,214.3,714.9056433,98.88537892,1566.059232,603.9,389.6,3004.221334,1989.853713,905.3817718,1411.328038
2016,4,4,16,385.6716366,929.1180337,543.446397,578.5074549,488.8553002,244.4276501,242.7283502,161.8189001,321.7720741,213.3,711.4723484,98.41048734,1558.538319,601,387.8,2989.793726,1980.29755,901.0337257,1404.550213
2016,4,4,17,385.9254236,929.7294296,543.804006,578.8881354,489.1769861,244.5884931,242.8880749,161.9253833,321.9838127,213.4,711.940525,98.47524528,1559.563898,601.4,388,2991.761127,1981.600663,901.6266411,1405.474462
2016,4,4,18,382.6261927,921.7812823,539.1550897,573.939289,484.9950698,242.4975349,240.8116534,160.5411023,319.231211,211.6,705.8542294,97.63339202,1546.23137,596.3,384.7,2966.184914,1964.660193,893.9187413,1393.459227
2016,4,4,19,374.0820305,901.197619,527.1155884,561.1230458,474.1649787,237.0824893,235.4342541,156.9561694,312.1026786,206.9,690.0922844,95.45320794,1511.703542,583,376.1,2899.94908,1920.788718,873.9572571,1362.342848
2016,4,4,20,373.1514782,898.9558338,525.8043556,559.7272173,472.9854638,236.4927319,234.8485968,156.5657312,311.3263037,206.3,688.3756369,95.21576215,1507.943085,581.5,375.2,2892.735277,1916.010637,871.7832341,1358.953935
2016,4,4,21,366.4684207,882.8557407,516.38732,549.702631,464.5144024,232.2572012,230.6425122,153.7616748,305.7505209,202.7,676.0469869,93.51046965,1480.93617,571.1,368.5,2840.92705,1881.695325,856.169796,1334.615381
2016,4,4,22,360.5467241,868.5898354,508.0431113,540.8200862,457.0083987,228.5041993,226.9156018,151.2770679,300.8099539,199.4,665.1228666,91.99945098,1457.005991,561.9,362.5,2795.021027,1851.289353,842.335104,1313.049574
2016,4,4,23,348.0265657,838.4276355,490.4010698,522.0398485,441.1385622,220.5692811,219.0358484,146.0238989,290.3641835,192.5,642.0261551,88.8047258,1406.410758,542.4,349.9,2697.962577,1787.00244,813.0846123,1267.453296
2016,4,4,24,338.4672556,815.3983884,476.9311328,507.7008833,429.0217276,214.5108638,213.0195502,142.0130334,282.3886967,187.2,624.3915038,86.36550994,1367.780613,527.5,340.3,2623.857139,1737.918513,790.7514667,1232.639922
2016,4,5,1,317.0155328,763.719238,446.7037053,475.5232992,401.8307512,200.9153756,199.5185799,133.0123866,264.491178,175.3,584.8181825,80.89174861,1281.092019,494,318.7,2457.559647,1627.770941,740.6344141,1154.516412
2016,4,5,2,305.7997594,736.6994204,430.899661,458.6996391,387.6142786,193.8071393,192.4597612,128.3065075,255.1336772,169.1,564.127751,78.02985881,1235.767938,476.6,307.5,2370.613017,1570.181618,714.4313203,1113.670482
2016,4,5,3,297.9827053,717.8674264,419.8847211,446.9740579,377.705828,188.852914,187.5399785,125.0266523,248.6117827,164.8,549.7071472,76.03520835,1204.178427,464.4,299.6,2310.013852,1530.043605,696.1685581,1085.202106
2016,4,5,4,292.2048827,703.9481264,411.7432437,438.307324,370.3821907,185.1910953,183.9036174,122.6024116,243.791252,161.6,539.04844,74.56090149,1180.829657,455.4,293.8,2265.223164,1500.376378,682.6699946,1064.160263
2016,4,5,5,291.2702349,701.6964749,410.4262401,436.9053523,369.1974846,184.5987423,183.3153825,122.210255,243.0114603,161.1,537.3242374,74.32241067,1177.052651,453.9,292.9,2257.977612,1495.577268,680.4864035,1060.756435
2016,4,5,6,297.0480575,715.6157749,418.5677174,445.5720863,376.521122,188.260561,186.9517436,124.6344958,247.831991,164.3,547.9829445,75.79671754,1200.40142,462.9,298.7,2302.768299,1525.244495,693.9849669,1081.798278
2016,4,5,7,314.7213973,758.1924572,443.4710599,472.082096,398.9228364,199.4614182,198.0747307,132.0498204,262.5771438,174,580.5860488,80.30636206,1271.821184,490.5,316.4,2439.775109,1615.991307,735.2746903,1146.161563
2016,4,5,8,339.3621115,817.5541776,478.1920662,509.0431672,430.1559958,215.0779979,213.5827414,142.3884943,283.1352895,187.7,626.0422999,86.59384721,1371.396817,528.9,341.2,2630.794218,1742.513305,792.8420932,1235.898834
2016,4,5,9,368.6760645,888.1741554,519.4980909,553.0140968,467.3126855,233.6563427,232.0319267,154.6879511,307.5923938,203.9,680.1195642,94.07378644,1489.857483,574.6,370.7,2858.04109,1893.030853,861.3274518,1342.655243
2016,4,5,10,385.4997245,928.7038818,543.2041573,578.2495868,488.6373943,244.3186972,242.6201547,161.7467698,321.628645,213.2,711.1552115,98.36662113,1557.843605,600.8,387.6,2988.461034,1979.414838,900.6320924,1403.924139
2016,4,5,11,394.0814905,949.3781362,555.2966457,591.1222357,499.5151498,249.7575749,248.0212205,165.3474803,328.788551,217.9,726.9865265,100.5564004,1592.523394,614.1,396.2,3054.988379,2023.479396,920.6814292,1435.177464
2016,4,5,12,395.3560102,952.44857,557.0925598,593.0340153,501.1306581,250.565329,248.823359,165.8822393,329.8519033,218.6,729.3377119,100.8816152,1597.673858,616.1,397.5,3064.868678,2030.023637,923.6590535,1439.819047
2016,4,5,13,389.6631555,938.7339656,549.0708101,584.4947333,493.9147213,246.9573606,245.2404738,163.4936492,325.1022628,215.5,718.8357505,99.42898931,1574.668453,607.3,391.8,3020.736676,2000.792693,910.3589984,1419.086643
2016,4,5,14,389.4082516,938.1198788,548.7116272,584.1123774,493.5916196,246.7958098,245.0800461,163.3866974,324.8895923,215.3,718.3655134,99.36394636,1573.63836,606.9,391.5,3018.760617,1999.483844,909.7634735,1418.158327
2016,4,5,15,389.2383156,937.7104877,548.472172,583.8574734,493.3762185,246.6881093,244.9730943,163.3153962,324.747812,215.2,718.052022,99.32058439,1572.951632,606.6,391.4,3017.443243,1998.611279,909.3664569,1417.539449
2016,4,5,16,387.3690201,933.2071847,545.8381647,581.0535301,491.0068064,245.5034032,243.7966245,162.531083,323.1882285,214.2,714.6036167,98.84360276,1565.397618,603.7,389.5,3002.952139,1989.013058,904.9992746,1410.731794
2016,4,5,17,387.623924,933.8212715,546.1973475,581.435886,491.3299081,245.664954,243.9570522,162.6380348,323.400899,214.4,715.0738538,98.90864571,1566.427711,604.1,389.7,3004.928198,1990.321907,905.5947995,1411.66011
2016,4,5,18,384.3101728,925.8381436,541.5279708,576.4652592,487.1295866,243.5647933,241.8714921,161.2476614,320.6361828,212.5,708.9607718,98.06308736,1553.036505,598.9,386.4,2979.239422,1973.306879,897.8529764,1399.591995
2016,4,5,19,375.7284068,905.1638892,529.4354824,563.5926103,476.2518311,238.1259155,236.4704263,157.6469509,313.4762769,207.8,693.1294567,95.87330805,1518.356716,585.5,377.8,2912.712077,1929.242322,877.8036395,1368.338669
2016,4,5,20,374.7937591,902.9122377,528.1184787,562.1906386,475.067125,237.5335625,235.8821914,157.2547943,312.6964852,207.3,691.4052541,95.63481723,1514.579709,584.1,376.8,2905.466524,1924.443211,875.6200484,1364.934841
2016,4,5,21,368.0812887,886.7412863,518.6599976,552.121933,466.5587816,233.2793908,231.6575954,154.4383969,307.0961627,203.5,679.0223443,93.92201956,1487.453933,573.6,370.1,2853.430284,1889.976874,859.9378938,1340.489171
2016,4,5,22,362.1335301,872.4125952,510.2790651,543.2002951,459.0197431,229.5098716,227.9142824,151.9428549,302.1338517,200.3,668.0501458,92.40435073,1463.418436,564.4,364.1,2807.322223,1859.437082,846.0423138,1318.82845
2016,4,5,23,349.558269,842.1176482,492.5593791,524.3374036,443.0800618,221.5400309,219.9998493,146.6665662,291.6421084,193.3,644.8517831,89.1955652,1412.600527,544.8,351.5,2709.836608,1794.867235,816.6630875,1273.031498
2016,4,5,24,339.9568873,818.9870467,479.0301594,509.935331,430.9098996,215.4549498,213.9570727,142.6380485,283.6315206,188,627.1395198,86.74561409,1373.800366,529.8,341.8,2635.405024,1745.567284,794.2316512,1238.064906
2016,4,6,1,317.4002085,764.6459568,447.2457483,476.1003127,402.3183441,201.1591721,199.7606815,133.1737877,264.8121192,175.5,585.5278176,80.98990497,1282.646532,494.6,319.1,2460.54172,1629.746125,741.533121,1155.917335
2016,4,6,2,306.1708256,737.5933526,431.422527,459.2562384,388.0846209,194.0423104,192.6932974,128.4621983,255.4432637,169.3,564.8122797,78.12454248,1237.267454,477.1,307.8,2373.489587,1572.086922,715.2982317,1115.021841
2016,4,6,3,298.344286,718.7385072,420.3942212,447.516429,378.1641471,189.0820736,187.7675449,125.1783633,248.9134554,165,550.3741775,76.12747165,1205.639611,464.9,300,2312.816889,1531.900204,697.0133089,1086.518921
2016,4,6,4,292.5594524,704.8023172,412.2428648,438.8391786,370.831623,185.4158115,184.1267713,122.7511809,244.0870753,161.8,539.7025368,74.65137582,1182.26251,455.9,294.1,2267.971851,1502.196978,683.4983659,1065.451545
2016,4,6,5,291.6236705,702.5479335,410.924263,437.4355058,369.6454794,184.8227397,183.5378226,122.3585484,243.3063373,161.3,537.976242,74.41259561,1178.48092,454.5,293.2,2260.717506,1497.392044,681.3121252,1062.043588
2016,4,6,6,297.4085041,716.4841236,419.0756194,446.1127562,376.9780035,188.4890018,187.1785962,124.7857308,248.1327174,164.5,548.6478827,75.88869144,1201.858021,463.5,299,2305.562544,1527.09527,694.8270681,1083.110963
2016,4,6,7,315.1032893,759.1124696,444.0091803,472.6549339,399.4069007,199.7034504,198.3150802,132.2100535,262.8957624,174.2,581.2905485,80.40380809,1273.364448,491.1,316.8,2442.735602,1617.952197,736.1668937,1147.552348
2016,4,6,8,339.7739032,818.5462213,478.7723181,509.6608547,430.6779594,215.3389797,213.8419088,142.5612726,283.4788539,187.9,626.8019575,86.69892266,1373.060909,529.5,341.6,2633.986499,1744.62772,793.8041505,1237.398509
2016,4,6,9,369.1234266,889.2518913,520.1284647,553.6851399,467.879736,233.939868,232.3134808,154.8756539,307.9656353,204.1,680.9448407,94.18793826,1491.665319,575.3,371.1,2861.509119,1895.327911,862.3726112,1344.284459
2016,4,6,10,385.9675009,929.8307977,543.8632967,578.9512514,489.2303209,244.6151605,242.9145569,161.943038,322.0189184,213.4,712.0181476,98.485982,1559.733937,601.5,388.1,2992.087318,1981.816717,901.7249451,1405.6277
2016,4,6,11,394.5596802,950.5301388,555.9704585,591.8395204,500.1212758,250.0606379,248.3221766,165.5481177,329.1875124,218.2,727.8686728,100.6784185,1594.455807,614.9,396.7,3058.695389,2025.934744,921.7986104,1436.91895
2016,4,6,12,395.8357465,953.6042983,557.7685518,593.7536197,501.7387444,250.8693722,249.1252884,166.0835256,330.2521551,218.9,730.2227112,101.0040278,1599.612521,616.9,398,3068.587677,2032.486926,924.7798478,1441.566165
2016,4,6,13,390.135984,939.8730522,549.7370683,585.2039759,494.5140515,247.2570258,245.5380556,163.692037,325.4967512,215.7,719.7080063,99.54963929,1576.579201,608,392.3,3024.402125,2003.220512,911.463654,1420.808603
2016,4,6,14,389.8807707,939.2582203,549.3774496,584.8211561,494.1905578,247.0952789,245.3774332,163.5849555,325.2838226,215.6,719.2371987,99.48451741,1575.547858,607.6,392,3022.423667,2001.910075,910.8674065,1419.87916
2016,4,6,15,389.7106285,938.8483324,549.1377039,584.5659428,493.9748953,246.9874477,245.2703516,163.5135678,325.1418703,215.5,718.9233269,99.44110283,1574.860296,607.3,391.8,3021.104695,2001.036451,910.4699082,1419.259532
2016,4,6,16,387.8390647,934.339565,546.5005003,581.7585971,491.6026081,245.8013041,244.0924543,162.7283029,323.5803944,214.5,715.4707372,98.96354241,1567.297116,604.4,389.9,3006.596007,1991.426584,906.0974267,1412.443616
2016,4,6,17,388.094278,934.9543969,546.860119,582.141417,491.9261018,245.9630509,244.2530766,162.8353844,323.7933229,214.6,715.9415449,99.02866429,1568.328459,604.8,390.2,3008.574464,1992.73702,906.6936741,1413.373059
2016,4,6,18,384.7765058,926.9615821,542.1850763,577.1647586,487.7206836,243.8603418,242.1649859,161.4433239,321.025252,212.8,709.8210451,98.18207992,1554.921004,599.6,386.9,2982.854516,1975.701346,898.9424568,1401.290299
2016,4,6,19,376.1843264,906.262241,530.0779145,564.2764897,476.8297287,238.4148643,236.7573663,157.8382442,313.856658,208,693.9705198,95.98964347,1520.199133,586.3,378.2,2916.246445,1931.58332,878.8687915,1369.99905
2016,4,6,20,375.2485445,904.0078573,528.7593127,562.8728168,475.6435851,237.8217925,236.1684176,157.4456117,313.0759201,207.5,692.244225,95.75086326,1516.417543,584.8,377.3,2908.9921,1926.778386,876.6825508,1366.591092
2016,4,6,21,368.527929,887.8172835,519.2893545,552.7918935,467.1249174,233.5624587,231.9386953,154.6257969,307.468802,203.8,679.8462895,94.03598722,1489.258852,574.3,370.5,2856.892718,1892.270226,860.981367,1342.115759
2016,4,6,22,362.5729532,873.4712056,510.8982523,543.8594299,459.5767308,229.7883654,228.1908401,152.1272268,302.5004696,200.5,668.8607769,92.51647681,1465.194189,565,364.5,2810.728708,1861.693376,847.0689257,1320.428754
2016,4,6,23,349.9824331,843.1394978,493.1570648,524.9736496,443.6177078,221.8088539,220.2668034,146.8445356,291.9959953,193.5,645.6342647,89.30379765,1414.314616,545.4,351.9,2713.124802,1797.045178,817.6540498,1274.576231
2016,4,6,24,340.3694007,819.9808291,479.6114283,510.5541011,431.432778,215.716389,214.2166944,142.8111296,283.9756872,188.2,627.9005088,86.8508737,1375.467375,530.4,342.2,2638.6029,1747.685405,795.1953946,1239.567209
2016,4,7,1,299.1281119,720.6268151,421.4987032,448.6921679,379.15768,189.57884,188.2608577,125.5072385,249.567414,165.4,551.8201497,76.32747777,1208.807131,466.2,300.8,2318.893244,1535.924893,698.8445391,1089.373481
2016,4,7,2,288.5451822,695.1315753,406.5863931,432.8177733,365.7433638,182.8716819,181.6003288,121.0668859,240.7379048,159.6,532.297164,73.62706848,1166.040436,449.7,290.1,2236.852528,1481.585015,674.1199401,1050.832259
2016,4,7,3,281.1692009,677.3621658,396.1929649,421.7538013,356.3939919,178.1969959,176.9581421,117.9720947,234.5840045,155.5,518.6902345,71.74496503,1136.233345,438.2,282.7,2179.672636,1443.711766,656.8876437,1023.970195
2016,4,7,4,275.7173886,664.2282544,388.5108658,413.5760829,349.4835865,174.7417933,173.5269605,115.6846403,230.0354695,152.5,508.6329388,70.3538451,1114.202017,429.7,277.2,2137.409237,1415.718496,644.1507291,1004.115626
2016,4,7,5,274.8354778,662.1036511,387.2681733,412.2532167,348.3657269,174.1828634,172.9719164,115.314611,229.299677,152,507.0060234,70.12881099,1110.638125,428.3,276.3,2130.572511,1411.190173,642.0903458,1000.903858
2016,4,7,6,280.2872901,675.2375624,394.9502724,420.4309351,355.2761322,177.6380661,176.403098,117.6020653,233.8482121,155,517.063319,71.51993093,1132.669453,436.8,281.8,2172.83591,1439.183443,654.8272605,1020.758427
2016,4,7,7,296.9634217,715.4118797,418.4484579,445.4451326,376.4138426,188.2069213,186.8984768,124.5989845,247.761378,164.2,547.8268117,75.77512132,1200.059398,462.8,298.6,2302.112188,1524.809918,693.7872348,1081.490049
2016,4,7,8,320.2137976,771.4241489,451.2103512,480.3206965,405.8846888,202.9423444,201.5314569,134.3543046,267.159542,177.1,590.7182198,81.70783871,1294.016532,499,322,2482.353153,1644.192984,748.1064297,1166.163946
2016,4,7,9,347.8737276,838.0594346,490.185707,521.8105914,440.9448334,220.4724167,218.9396574,145.9597716,290.2366682,192.4,641.7442052,88.76572663,1405.793123,542.1,349.8,2696.77775,1786.217666,812.727541,1266.896686
