year,month,day,hour,Sukhothai,SakonNakhon,Salokbat,Phrae,PranBuri,ThatPhanom,Pangnga2,ChonBuri3,NakhonPhanom,Thalan2,Ubon2,LopBuri2,NakhonNayok,NakhonChaisi,Pattani,Chaiyaphum1,NakhonRatchasima2,Sirindhorn,BangLangDam,BhumibolDam,ChulabhornDam,KaengKrachanDam,KiridharnDam,LamTakhongJVDam,PakMunDam,RajjaprabhaDam,SirikitDam,SrinagarindDam,ThungNaDam,UbolratanaDam,VajiralongkornDam,NamNgum1,NamLeuk,NamMang3,NamNgum2,TheunHinboun,NamTheun2,HouayHo,Xeset1,Xeset2
2016,5,10,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,45.5,4.5,32,69.9,7.9,0.7,4.9,28.4,10.3,57.2,60.9,92.4,0,4.1,51,134.38,54.11,16.17,67.408,166.78,502.73,74.88,45,12.59
2016,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,10,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,11,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,32.2,4.84,31.9,69.8,7.9,0.6,4.9,28.3,11.7,57.2,60.9,92.4,0,4.1,50.9,166.28,54.31,27.8,67.408,243.72,502.62,74.88,45,15.36
2016,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,10,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,11,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,36.9,5.35,31.8,69.7,7.9,0.5,4.9,28.3,12.3,57.1,60.8,92.3,0,4,50.9,147.9,54.55,27.31,67.016,225.93,502.52,74.88,45,15.67
2016,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,10,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,11,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,31.4,5.78,31.8,69.6,7.8,0.5,4.8,28.5,12.5,57,60.8,92.3,0,3.9,50.9,103.19,54.63,15.4,66.52,150.93,502.41,74.88,45,20.95
2016,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
2016,5,14,10,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,13,25.1,6.05,31.7,69.6,7.8,0.4,4.8,29.8,12.7,56.9,60.8,92.2,0,3.9,50.8,113.09,54.62,14.86,65.992,148.11,502.3,74.88,45,21.41
