Chaiyaphum1,NakhonRatchasima2
21.5,46.3
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
24.1,51.8
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
23.9,38.4
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
21.8,40.8
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
25.4,40
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
31,47.9
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
28.2,70.6
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
19.9,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
21.3,40
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
28,71.4
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
24.8,61.2
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
20.7,47.1
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
24.7,57.3
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
27.2,47.1
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
25,69.8
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
20.9,60.4
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
20.6,49.4
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
27.9,58.1
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.7,52.6
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
21.5,36.9
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
22.1,40.8
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
18.9,25.9
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
19.8,29
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
15.5,37.7
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
20.5,51
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
18.9,41.6
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
17.9,36.1
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.3,38.4
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
19.2,52.6
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
25.7,54.1
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
24.4,45.5
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.3,42.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
20.2,38.4
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
22,34.5
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
15.2,41.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
21.9,48.6
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
18.2,44.7
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
26,49.4
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
20.7,34.5
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
19.7,43.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
25.5,32.2
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
26.4,35.3
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
28.8,56.5
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
25.5,69
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
21.7,58.1
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
24,56.5
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
20.6,36.9
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
22.4,40.8
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
23.4,39.2
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
27.5,51.8
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
26.5,44.7
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
29.1,52.6
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
24.6,46.3
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
22.5,37.7
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
24.7,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.3,36.1
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.8,46.3
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.2,47.9
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
25.8,53.4
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
31.4,62.8
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
27,58.1
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
17.7,34.5
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
18.1,33.7
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
20.7,48.6
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
23.4,44.7
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
24.4,58.8
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
31.1,61.2
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
29.8,71.4
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
28.4,73.8
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
27.3,69
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
23.7,48.6
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
19.1,40.8
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
23.1,65.9
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
26.2,68.3
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
28,65.9
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
25.4,54.1
