year,month,day,hour,NamNgum1,NamLeuk,NamMang3,NamNgum2,TheunHinboun,NamTheun2,HouayHo,Xeset1,Xeset2
2016,3,29,19,105.73,59.35,15.95,176.208,106.28,509.44,74.99,14.03,3.15
2016,3,29,20,105.73,59.35,15.95,176.208,106.28,509.44,74.99,14.03,3.15
2016,3,29,21,105.73,59.35,15.95,176.208,106.28,509.44,74.99,14.03,3.15
2016,3,29,22,105.73,59.35,15.95,176.208,106.28,509.44,74.99,14.03,3.15
2016,3,29,23,105.73,59.35,15.95,176.208,106.28,509.44,74.99,14.03,3.15
2016,3,29,24,105.73,59.35,15.95,176.208,106.28,509.44,74.99,14.03,3.15
2016,3,30,1,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,2,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,3,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,4,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,5,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,6,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,7,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,8,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,9,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,10,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,11,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,12,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,13,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,14,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,15,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,16,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,17,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,18,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,19,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,20,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,21,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,22,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,23,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,30,24,104.29,59.25,15.74,173.768,101.79,509.28,74.98,13.73,3.11
2016,3,31,1,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,2,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,3,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,4,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,5,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,6,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,7,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,8,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,9,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,10,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,11,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,12,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,13,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,14,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,15,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,16,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,17,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,18,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,19,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,20,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,21,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,22,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,23,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,3,31,24,102.92,59.15,15.55,171.304,97.54,509.11,74.98,13.53,3.07
2016,4,1,1,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,2,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,3,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,4,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,5,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,6,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,7,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,8,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,9,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,10,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,11,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,12,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,13,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,14,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,15,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,16,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,17,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,18,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,19,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,20,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,21,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,22,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,23,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,1,24,101.61,59.04,15.37,168.816,95.56,508.95,74.98,13.17,3.03
2016,4,2,1,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,2,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,3,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,4,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,5,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,6,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,7,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,8,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,9,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,10,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,11,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,12,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,13,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,14,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,15,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,16,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,17,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,18,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,19,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,20,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,21,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,22,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,23,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,2,24,100.37,58.93,15.19,166.352,95.62,508.78,74.97,12.71,2.99
2016,4,3,1,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,2,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,3,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,4,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,5,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,6,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,7,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,8,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,9,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,10,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,11,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,12,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,13,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,14,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,15,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,16,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,17,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,18,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,19,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,20,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,21,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,22,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,23,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,3,24,99.2,58.81,15.03,163.888,90.33,508.62,74.97,12.37,2.95
2016,4,4,1,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,2,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,3,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,4,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,5,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,6,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,7,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,8,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,9,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,10,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,11,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,12,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,13,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,14,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,15,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,16,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,17,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,18,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,19,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,20,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,21,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,22,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,23,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,4,24,98.08,58.69,14.88,161.36,83.1,508.45,74.97,12.07,2.91
2016,4,5,1,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,2,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,3,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,4,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,5,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,6,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,7,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,8,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,9,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,10,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,11,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,12,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,13,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,14,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,15,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,16,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,17,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,18,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,19,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,20,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,21,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,22,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,23,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,5,24,97.03,58.56,14.74,158.768,79.63,508.28,74.97,11.78,2.88
2016,4,6,1,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,2,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,3,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,4,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,5,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,6,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,7,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,8,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,9,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,10,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,11,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,12,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,13,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,14,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,15,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,16,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,17,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,18,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,19,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,20,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,21,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,22,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,23,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,6,24,96.03,58.43,14.6,156.16,76.68,508.11,74.96,12.78,2.91
2016,4,7,1,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,2,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,3,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,4,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,5,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,6,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,7,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,8,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,9,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,10,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,11,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,12,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,13,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,14,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,15,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,16,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,17,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,18,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,19,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,20,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,21,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,22,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,23,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,7,24,95.08,58.3,14.47,153.528,73.9,507.93,74.96,16.06,3.27
2016,4,8,1,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,2,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,3,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,4,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,5,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,6,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,7,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,8,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,9,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,10,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,11,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,12,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,13,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,14,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,15,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,16,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,17,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,18,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,19,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,20,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,21,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,22,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,23,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,8,24,94.18,58.16,14.36,150.888,71.25,507.76,74.96,19.32,3.24
2016,4,9,1,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,2,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,3,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,4,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,5,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,6,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,7,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,8,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,9,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,10,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,11,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,12,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,13,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,14,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,15,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,16,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,17,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,18,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,19,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,20,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,21,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,22,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,23,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,9,24,93.32,58.03,14.24,148.232,68.77,507.58,74.95,20.56,3.04
2016,4,10,1,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,2,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,3,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,4,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,5,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,6,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,7,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,8,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,9,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,10,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,11,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,12,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,13,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,14,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,15,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,16,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,17,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,18,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,19,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,20,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,21,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,22,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,23,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,10,24,92.5,57.88,14.14,145.552,68.95,507.4,74.95,42.56,4.43
2016,4,11,1,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,2,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,3,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,4,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,5,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,6,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,7,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,8,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,9,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,10,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,11,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,12,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,13,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,14,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
2016,4,11,15,91.71,57.74,14.04,142.864,79.9,507.23,74.95,44.21,6.51
