year,month,day,hour,Node1,Node2
2016,7,9,2,340.4,49.5
2016,7,9,3,332.7,48.3
2016,7,9,4,331.2,48.1
2016,7,9,5,339.9,49.4
2016,7,9,6,407.4,59.2
2016,7,9,7,485.9,70.6
2016,7,9,8,525.9,76.4
2016,7,9,9,526.5,76.5
2016,7,9,10,502,73
2016,7,9,11,481.8,70.1
2016,7,9,12,524.2,76.2
2016,7,9,13,543.6,79
2016,7,9,14,521.3,75.8
2016,7,9,15,495,71.9
2016,7,9,16,449.9,65.4
2016,7,9,17,433.2,63
2016,7,9,18,460.5,66.9
2016,7,9,19,462.2,67.1
2016,7,9,20,472.1,68.6
2016,7,9,21,440.9,64.1
2016,7,9,22,405.5,58.9
2016,7,9,23,384.4,55.9
2016,7,10,0,364.1,52.9
2016,7,10,1,354,51.5
2016,7,10,2,340.4,49.5
2016,7,10,3,332.7,48.3
2016,7,10,4,331.2,48.1
2016,7,10,5,339.9,49.4
2016,7,10,6,407.4,59.2
2016,7,10,7,485.9,70.6
2016,7,10,8,525.9,76.4
2016,7,10,9,526.5,76.5
2016,7,10,10,502,73
2016,7,10,11,481.8,70.1
2016,7,10,12,524.2,76.2
2016,7,10,13,543.6,79
2016,7,10,14,521.3,75.8
2016,7,10,15,495,71.9
2016,7,10,16,449.9,65.4
2016,7,10,17,433.2,63
2016,7,10,18,460.5,66.9
2016,7,10,19,462.2,67.1
2016,7,10,20,472.1,68.6
2016,7,10,21,440.9,64.1
2016,7,10,22,405.5,58.9
2016,7,10,23,384.4,55.9
2016,7,11,0,404.5,58.8
2016,7,11,1,393.4,57.2
2016,7,11,2,378.1,54.9
2016,7,11,3,369.7,53.8
2016,7,11,4,367.9,53.5
2016,7,11,5,377.7,54.9
2016,7,11,6,452.6,65.8
2016,7,11,7,539.9,78.4
2016,7,11,8,584.2,84.9
2016,7,11,9,585,85
2016,7,11,10,557.7,81
2016,7,11,11,535.3,77.8
2016,7,11,12,582.5,84.7
2016,7,11,13,604.1,87.8
2016,7,11,14,579.2,84.1
2016,7,11,15,550,80
2016,7,11,16,499.9,72.7
2016,7,11,17,481.3,69.9
2016,7,11,18,511.7,74.3
2016,7,11,19,513.6,74.6
2016,7,11,20,524.6,76.2
2016,7,11,21,489.9,71.2
2016,7,11,22,450.6,65.5
2016,7,11,23,427.1,62.1
2016,7,12,0,404.5,58.8
2016,7,12,1,393.4,57.2
2016,7,12,2,378.1,54.9
2016,7,12,3,369.7,53.8
2016,7,12,4,367.9,53.5
2016,7,12,5,377.7,54.9
2016,7,12,6,452.6,65.8
2016,7,12,7,539.9,78.4
2016,7,12,8,584.2,84.9
2016,7,12,9,585,85
2016,7,12,10,557.7,81
2016,7,12,11,535.3,77.8
2016,7,12,12,582.5,84.7
2016,7,12,13,604.1,87.8
2016,7,12,14,579.2,84.1
2016,7,12,15,550,80
2016,7,12,16,499.9,72.7
2016,7,12,17,481.3,69.9
2016,7,12,18,511.7,74.3
2016,7,12,19,513.6,74.6
2016,7,12,20,524.6,76.2
2016,7,12,21,489.9,71.2
2016,7,12,22,450.6,65.5
2016,7,12,23,427.1,62.1
2016,7,13,0,404.5,58.8
2016,7,13,1,393.4,57.2
2016,7,13,2,378.1,54.9
2016,7,13,3,369.7,53.8
2016,7,13,4,367.9,53.5
2016,7,13,5,377.7,54.9
2016,7,13,6,452.6,65.8
2016,7,13,7,539.9,78.4
2016,7,13,8,584.2,84.9
2016,7,13,9,585,85
2016,7,13,10,557.7,81
2016,7,13,11,535.3,77.8
2016,7,13,12,582.5,84.7
2016,7,13,13,604.1,87.8
2016,7,13,14,579.2,84.1
2016,7,13,15,550,80
2016,7,13,16,499.9,72.7
2016,7,13,17,481.3,69.9
2016,7,13,18,511.7,74.3
2016,7,13,19,513.6,74.6
2016,7,13,20,524.6,76.2
2016,7,13,21,489.9,71.2
2016,7,13,22,450.6,65.5
2016,7,13,23,427.1,62.1
2016,7,14,0,404.5,58.8
2016,7,14,1,393.4,57.2
2016,7,14,2,378.1,54.9
2016,7,14,3,369.7,53.8
2016,7,14,4,367.9,53.5
2016,7,14,5,377.7,54.9
2016,7,14,6,452.6,65.8
2016,7,14,7,539.9,78.4
2016,7,14,8,584.2,84.9
2016,7,14,9,585,85
2016,7,14,10,557.7,81
2016,7,14,11,535.3,77.8
2016,7,14,12,582.5,84.7
2016,7,14,13,604.1,87.8
2016,7,14,14,579.2,84.1
2016,7,14,15,550,80
2016,7,14,16,499.9,72.7
2016,7,14,17,481.3,69.9
2016,7,14,18,511.7,74.3
2016,7,14,19,513.6,74.6
2016,7,14,20,524.6,76.2
2016,7,14,21,489.9,71.2
2016,7,14,22,450.6,65.5
2016,7,14,23,427.1,62.1
2016,7,15,0,404.5,58.8
2016,7,15,1,393.4,57.2
2016,7,15,2,378.1,54.9
2016,7,15,3,369.7,53.8
2016,7,15,4,367.9,53.5
2016,7,15,5,377.7,54.9
2016,7,15,6,452.6,65.8
2016,7,15,7,539.9,78.4
2016,7,15,8,584.2,84.9
2016,7,15,9,585,85
2016,7,15,10,557.7,81
2016,7,15,11,535.3,77.8
2016,7,15,12,582.5,84.7
2016,7,15,13,604.1,87.8
2016,7,15,14,579.2,84.1
2016,7,15,15,550,80
2016,7,15,16,499.9,72.7
2016,7,15,17,481.3,69.9
2016,7,15,18,511.7,74.3
2016,7,15,19,513.6,74.6
2016,7,15,20,524.6,76.2
2016,7,15,21,489.9,71.2
2016,7,15,22,450.6,65.5
2016,7,15,23,427.1,62.1
2016,7,16,0,364.1,52.9
2016,7,16,1,354,51.5
2016,7,16,2,340.4,49.5
2016,7,16,3,332.7,48.3
2016,7,16,4,331.2,48.1
2016,7,16,5,339.9,49.4
2016,7,16,6,407.4,59.2
2016,7,16,7,485.9,70.6
2016,7,16,8,525.9,76.4
2016,7,16,9,526.5,76.5
2016,7,16,10,502,73
2016,7,16,11,481.8,70.1
2016,7,16,12,524.2,76.2
2016,7,16,13,543.6,79
2016,7,16,14,521.3,75.8
2016,7,16,15,495,71.9
2016,7,16,16,449.9,65.4
2016,7,16,17,433.2,63
2016,7,16,18,460.5,66.9
2016,7,16,19,462.2,67.1
2016,7,16,20,472.1,68.6
2016,7,16,21,440.9,64.1
2016,7,16,22,405.5,58.9
2016,7,16,23,384.4,55.9
2016,7,17,0,364.1,52.9
2016,7,17,1,354,51.5
2016,7,17,2,340.4,49.5
2016,7,17,3,332.7,48.3
2016,7,17,4,331.2,48.1
2016,7,17,5,339.9,49.4
2016,7,17,6,407.4,59.2
2016,7,17,7,485.9,70.6
2016,7,17,8,525.9,76.4
2016,7,17,9,526.5,76.5
2016,7,17,10,502,73
2016,7,17,11,481.8,70.1
2016,7,17,12,524.2,76.2
2016,7,17,13,543.6,79
2016,7,17,14,521.3,75.8
2016,7,17,15,495,71.9
2016,7,17,16,449.9,65.4
2016,7,17,17,433.2,63
2016,7,17,18,460.5,66.9
2016,7,17,19,462.2,67.1
2016,7,17,20,472.1,68.6
2016,7,17,21,440.9,64.1
2016,7,17,22,405.5,58.9
2016,7,17,23,384.4,55.9
2016,7,18,0,404.5,58.8
2016,7,18,1,393.4,57.2
2016,7,18,2,378.1,54.9
2016,7,18,3,369.7,53.8
2016,7,18,4,367.9,53.5
2016,7,18,5,377.7,54.9
2016,7,18,6,452.6,65.8
2016,7,18,7,539.9,78.4
2016,7,18,8,584.2,84.9
2016,7,18,9,585,85
2016,7,18,10,557.7,81
2016,7,18,11,535.3,77.8
2016,7,18,12,582.5,84.7
2016,7,18,13,604.1,87.8
2016,7,18,14,579.2,84.1
2016,7,18,15,550,80
2016,7,18,16,499.9,72.7
2016,7,18,17,481.3,69.9
2016,7,18,18,511.7,74.3
2016,7,18,19,513.6,74.6
2016,7,18,20,524.6,76.2
2016,7,18,21,489.9,71.2
2016,7,18,22,450.6,65.5
2016,7,18,23,427.1,62.1
2016,7,19,0,404.5,58.8
2016,7,19,1,393.4,57.2
2016,7,19,2,378.1,54.9
2016,7,19,3,369.7,53.8
2016,7,19,4,367.9,53.5
2016,7,19,5,377.7,54.9
2016,7,19,6,452.6,65.8
2016,7,19,7,539.9,78.4
2016,7,19,8,584.2,84.9
2016,7,19,9,585,85
2016,7,19,10,557.7,81
2016,7,19,11,535.3,77.8
2016,7,19,12,582.5,84.7
2016,7,19,13,604.1,87.8
2016,7,19,14,579.2,84.1
2016,7,19,15,550,80
2016,7,19,16,499.9,72.7
2016,7,19,17,481.3,69.9
2016,7,19,18,511.7,74.3
2016,7,19,19,513.6,74.6
2016,7,19,20,524.6,76.2
2016,7,19,21,489.9,71.2
2016,7,19,22,450.6,65.5
2016,7,19,23,427.1,62.1
2016,7,20,0,404.5,58.8
2016,7,20,1,393.4,57.2
2016,7,20,2,378.1,54.9
2016,7,20,3,369.7,53.8
2016,7,20,4,367.9,53.5
2016,7,20,5,377.7,54.9
2016,7,20,6,452.6,65.8
2016,7,20,7,539.9,78.4
2016,7,20,8,584.2,84.9
2016,7,20,9,585,85
2016,7,20,10,557.7,81
2016,7,20,11,535.3,77.8
2016,7,20,12,582.5,84.7
2016,7,20,13,604.1,87.8
2016,7,20,14,579.2,84.1
2016,7,20,15,550,80
2016,7,20,16,499.9,72.7
2016,7,20,17,481.3,69.9
2016,7,20,18,511.7,74.3
2016,7,20,19,513.6,74.6
2016,7,20,20,524.6,76.2
2016,7,20,21,489.9,71.2
2016,7,20,22,450.6,65.5
2016,7,20,23,427.1,62.1
2016,7,21,0,404.5,58.8
2016,7,21,1,393.4,57.2
2016,7,21,2,378.1,54.9
2016,7,21,3,369.7,53.8
2016,7,21,4,367.9,53.5
2016,7,21,5,377.7,54.9
2016,7,21,6,452.6,65.8
2016,7,21,7,539.9,78.4
2016,7,21,8,584.2,84.9
2016,7,21,9,585,85
2016,7,21,10,557.7,81
2016,7,21,11,535.3,77.8
2016,7,21,12,582.5,84.7
2016,7,21,13,604.1,87.8
2016,7,21,14,579.2,84.1
2016,7,21,15,550,80
2016,7,21,16,499.9,72.7
2016,7,21,17,481.3,69.9
2016,7,21,18,511.7,74.3
2016,7,21,19,513.6,74.6
2016,7,21,20,524.6,76.2
2016,7,21,21,489.9,71.2
2016,7,21,22,450.6,65.5
2016,7,21,23,427.1,62.1
2016,7,22,0,404.5,58.8
2016,7,22,1,393.4,57.2
2016,7,22,2,378.1,54.9
2016,7,22,3,369.7,53.8
2016,7,22,4,367.9,53.5
2016,7,22,5,377.7,54.9
2016,7,22,6,452.6,65.8
2016,7,22,7,539.9,78.4
2016,7,22,8,584.2,84.9
2016,7,22,9,585,85
2016,7,22,10,557.7,81
2016,7,22,11,535.3,77.8
2016,7,22,12,582.5,84.7
2016,7,22,13,604.1,87.8
2016,7,22,14,579.2,84.1
2016,7,22,15,550,80
2016,7,22,16,499.9,72.7
2016,7,22,17,481.3,69.9
2016,7,22,18,511.7,74.3
2016,7,22,19,513.6,74.6
2016,7,22,20,524.6,76.2
2016,7,22,21,489.9,71.2
2016,7,22,22,450.6,65.5
2016,7,22,23,427.1,62.1
2016,7,23,0,364.1,52.9
2016,7,23,1,354,51.5
2016,7,23,2,340.4,49.5
2016,7,23,3,332.7,48.3
2016,7,23,4,331.2,48.1
2016,7,23,5,339.9,49.4
2016,7,23,6,407.4,59.2
2016,7,23,7,485.9,70.6
2016,7,23,8,525.9,76.4
2016,7,23,9,526.5,76.5
2016,7,23,10,502,73
2016,7,23,11,481.8,70.1
2016,7,23,12,524.2,76.2
2016,7,23,13,543.6,79
2016,7,23,14,521.3,75.8
2016,7,23,15,495,71.9
2016,7,23,16,449.9,65.4
2016,7,23,17,433.2,63
2016,7,23,18,460.5,66.9
2016,7,23,19,462.2,67.1
2016,7,23,20,472.1,68.6
2016,7,23,21,440.9,64.1
2016,7,23,22,405.5,58.9
2016,7,23,23,384.4,55.9
2016,7,24,0,364.1,52.9
2016,7,24,1,354,51.5
2016,7,24,2,340.4,49.5
2016,7,24,3,332.7,48.3
2016,7,24,4,331.2,48.1
2016,7,24,5,339.9,49.4
2016,7,24,6,407.4,59.2
2016,7,24,7,485.9,70.6
2016,7,24,8,525.9,76.4
2016,7,24,9,526.5,76.5
2016,7,24,10,502,73
2016,7,24,11,481.8,70.1
2016,7,24,12,524.2,76.2
2016,7,24,13,543.6,79
2016,7,24,14,521.3,75.8
2016,7,24,15,495,71.9
2016,7,24,16,449.9,65.4
2016,7,24,17,433.2,63
2016,7,24,18,460.5,66.9
2016,7,24,19,462.2,67.1
2016,7,24,20,472.1,68.6
2016,7,24,21,440.9,64.1
2016,7,24,22,405.5,58.9
2016,7,24,23,384.4,55.9
2016,7,25,0,404.5,58.8
2016,7,25,1,393.4,57.2
2016,7,25,2,378.1,54.9
2016,7,25,3,369.7,53.8
2016,7,25,4,367.9,53.5
2016,7,25,5,377.7,54.9
2016,7,25,6,452.6,65.8
2016,7,25,7,539.9,78.4
2016,7,25,8,584.2,84.9
2016,7,25,9,585,85
2016,7,25,10,557.7,81
2016,7,25,11,535.3,77.8
2016,7,25,12,582.5,84.7
2016,7,25,13,604.1,87.8
2016,7,25,14,579.2,84.1
2016,7,25,15,550,80
2016,7,25,16,499.9,72.7
2016,7,25,17,481.3,69.9
2016,7,25,18,511.7,74.3
2016,7,25,19,513.6,74.6
2016,7,25,20,524.6,76.2
2016,7,25,21,489.9,71.2
2016,7,25,22,450.6,65.5
2016,7,25,23,427.1,62.1
2016,7,26,0,404.5,58.8
2016,7,26,1,393.4,57.2
2016,7,26,2,378.1,54.9
2016,7,26,3,369.7,53.8
2016,7,26,4,367.9,53.5
2016,7,26,5,377.7,54.9
2016,7,26,6,452.6,65.8
2016,7,26,7,539.9,78.4
2016,7,26,8,584.2,84.9
2016,7,26,9,585,85
2016,7,26,10,557.7,81
2016,7,26,11,535.3,77.8
2016,7,26,12,582.5,84.7
2016,7,26,13,604.1,87.8
2016,7,26,14,579.2,84.1
2016,7,26,15,550,80
2016,7,26,16,499.9,72.7
2016,7,26,17,481.3,69.9
2016,7,26,18,511.7,74.3
2016,7,26,19,513.6,74.6
2016,7,26,20,524.6,76.2
2016,7,26,21,489.9,71.2
2016,7,26,22,450.6,65.5
2016,7,26,23,427.1,62.1
2016,7,27,0,404.5,58.8
2016,7,27,1,393.4,57.2
2016,7,27,2,378.1,54.9
2016,7,27,3,369.7,53.8
2016,7,27,4,367.9,53.5
2016,7,27,5,377.7,54.9
2016,7,27,6,452.6,65.8
2016,7,27,7,539.9,78.4
2016,7,27,8,584.2,84.9
2016,7,27,9,585,85
2016,7,27,10,557.7,81
2016,7,27,11,535.3,77.8
2016,7,27,12,582.5,84.7
2016,7,27,13,604.1,87.8
2016,7,27,14,579.2,84.1
2016,7,27,15,550,80
2016,7,27,16,499.9,72.7
2016,7,27,17,481.3,69.9
2016,7,27,18,511.7,74.3
2016,7,27,19,513.6,74.6
2016,7,27,20,524.6,76.2
2016,7,27,21,489.9,71.2
2016,7,27,22,450.6,65.5
2016,7,27,23,427.1,62.1
2016,7,28,0,404.5,58.8
2016,7,28,1,393.4,57.2
2016,7,28,2,378.1,54.9
2016,7,28,3,369.7,53.8
2016,7,28,4,367.9,53.5
2016,7,28,5,377.7,54.9
2016,7,28,6,452.6,65.8
2016,7,28,7,539.9,78.4
2016,7,28,8,584.2,84.9
2016,7,28,9,585,85
2016,7,28,10,557.7,81
2016,7,28,11,535.3,77.8
2016,7,28,12,582.5,84.7
2016,7,28,13,604.1,87.8
2016,7,28,14,579.2,84.1
2016,7,28,15,550,80
2016,7,28,16,499.9,72.7
2016,7,28,17,481.3,69.9
2016,7,28,18,511.7,74.3
2016,7,28,19,513.6,74.6
2016,7,28,20,524.6,76.2
2016,7,28,21,489.9,71.2
2016,7,28,22,450.6,65.5
2016,7,28,23,427.1,62.1
2016,7,29,0,404.5,58.8
2016,7,29,1,393.4,57.2
2016,7,29,2,378.1,54.9
2016,7,29,3,369.7,53.8
2016,7,29,4,367.9,53.5
2016,7,29,5,377.7,54.9
2016,7,29,6,452.6,65.8
2016,7,29,7,539.9,78.4
2016,7,29,8,584.2,84.9
2016,7,29,9,585,85
2016,7,29,10,557.7,81
2016,7,29,11,535.3,77.8
2016,7,29,12,582.5,84.7
2016,7,29,13,604.1,87.8
2016,7,29,14,579.2,84.1
2016,7,29,15,550,80
2016,7,29,16,499.9,72.7
2016,7,29,17,481.3,69.9
2016,7,29,18,511.7,74.3
2016,7,29,19,513.6,74.6
2016,7,29,20,524.6,76.2
2016,7,29,21,489.9,71.2
2016,7,29,22,450.6,65.5
2016,7,29,23,427.1,62.1
2016,7,30,0,364.1,52.9
2016,7,30,1,354,51.5
2016,7,30,2,340.4,49.5
2016,7,30,3,332.7,48.3
2016,7,30,4,331.2,48.1
2016,7,30,5,339.9,49.4
2016,7,30,6,407.4,59.2
2016,7,30,7,485.9,70.6
2016,7,30,8,525.9,76.4
2016,7,30,9,526.5,76.5
2016,7,30,10,502,73
2016,7,30,11,481.8,70.1
2016,7,30,12,524.2,76.2
2016,7,30,13,543.6,79
2016,7,30,14,521.3,75.8
2016,7,30,15,495,71.9
2016,7,30,16,449.9,65.4
2016,7,30,17,433.2,63
2016,7,30,18,460.5,66.9
2016,7,30,19,462.2,67.1
2016,7,30,20,472.1,68.6
2016,7,30,21,440.9,64.1
2016,7,30,22,405.5,58.9
2016,7,30,23,384.4,55.9
2016,7,31,0,364.1,52.9
2016,7,31,1,354,51.5
2016,7,31,2,340.4,49.5
2016,7,31,3,332.7,48.3
2016,7,31,4,331.2,48.1
2016,7,31,5,339.9,49.4
2016,7,31,6,407.4,59.2
2016,7,31,7,485.9,70.6
2016,7,31,8,525.9,76.4
2016,7,31,9,526.5,76.5
2016,7,31,10,502,73
2016,7,31,11,481.8,70.1
2016,7,31,12,524.2,76.2
2016,7,31,13,543.6,79
2016,7,31,14,521.3,75.8
2016,7,31,15,495,71.9
2016,7,31,16,449.9,65.4
2016,7,31,17,433.2,63
2016,7,31,18,460.5,66.9
2016,7,31,19,462.2,67.1
2016,7,31,20,472.1,68.6
2016,7,31,21,440.9,64.1
2016,7,31,22,405.5,58.9
2016,7,31,23,384.4,55.9
2016,8,1,0,418,60.8
2016,8,1,1,406.5,59.1
2016,8,1,2,390.9,56.8
2016,8,1,3,382.1,55.5
2016,8,1,4,380.2,55.2
2016,8,1,5,390.4,56.7
2016,8,1,6,467.8,68
2016,8,1,7,557.9,81.1
2016,8,1,8,603.9,87.8
2016,8,1,9,604.6,87.9
2016,8,1,10,576.4,83.7
2016,8,1,11,553.2,80.4
2016,8,1,12,602,87.5
2016,8,1,13,624.3,90.7
2016,8,1,14,598.6,87
2016,8,1,15,568.4,82.6
2016,8,1,16,516.6,75.1
2016,8,1,17,497.5,72.2
2016,8,1,18,528.8,76.8
2016,8,1,19,530.8,77.2
2016,8,1,20,542.2,78.8
2016,8,1,21,506.2,73.6
2016,8,1,22,465.6,67.7
2016,8,1,23,441.5,64.2
2016,8,2,0,418,60.8
2016,8,2,1,406.5,59.1
2016,8,2,2,390.9,56.8
2016,8,2,3,382.1,55.5
2016,8,2,4,380.2,55.2
2016,8,2,5,390.4,56.7
2016,8,2,6,467.8,68
2016,8,2,7,557.9,81.1
2016,8,2,8,603.9,87.8
2016,8,2,9,604.6,87.9
2016,8,2,10,576.4,83.7
2016,8,2,11,553.2,80.4
2016,8,2,12,602,87.5
2016,8,2,13,624.3,90.7
2016,8,2,14,598.6,87
2016,8,2,15,568.4,82.6
2016,8,2,16,516.6,75.1
2016,8,2,17,497.5,72.2
2016,8,2,18,528.8,76.8
2016,8,2,19,530.8,77.2
2016,8,2,20,542.2,78.8
2016,8,2,21,506.2,73.6
2016,8,2,22,465.6,67.7
2016,8,2,23,441.5,64.2
2016,8,3,0,418,60.8
2016,8,3,1,406.5,59.1
2016,8,3,2,390.9,56.8
2016,8,3,3,382.1,55.5
2016,8,3,4,380.2,55.2
2016,8,3,5,390.4,56.7
2016,8,3,6,467.8,68
2016,8,3,7,557.9,81.1
2016,8,3,8,603.9,87.8
2016,8,3,9,604.6,87.9
2016,8,3,10,576.4,83.7
2016,8,3,11,553.2,80.4
2016,8,3,12,602,87.5
2016,8,3,13,624.3,90.7
2016,8,3,14,598.6,87
2016,8,3,15,568.4,82.6
2016,8,3,16,516.6,75.1
2016,8,3,17,497.5,72.2
2016,8,3,18,528.8,76.8
2016,8,3,19,530.8,77.2
2016,8,3,20,542.2,78.8
2016,8,3,21,506.2,73.6
2016,8,3,22,465.6,67.7
2016,8,3,23,441.5,64.2
2016,8,4,0,418,60.8
2016,8,4,1,406.5,59.1
2016,8,4,2,390.9,56.8
2016,8,4,3,382.1,55.5
2016,8,4,4,380.2,55.2
2016,8,4,5,390.4,56.7
2016,8,4,6,467.8,68
2016,8,4,7,557.9,81.1
2016,8,4,8,603.9,87.8
2016,8,4,9,604.6,87.9
2016,8,4,10,576.4,83.7
2016,8,4,11,553.2,80.4
2016,8,4,12,602,87.5
2016,8,4,13,624.3,90.7
2016,8,4,14,598.6,87
2016,8,4,15,568.4,82.6
2016,8,4,16,516.6,75.1
2016,8,4,17,497.5,72.2
2016,8,4,18,528.8,76.8
2016,8,4,19,530.8,77.2
2016,8,4,20,542.2,78.8
2016,8,4,21,506.2,73.6
2016,8,4,22,465.6,67.7
2016,8,4,23,441.5,64.2
2016,8,5,0,418,60.8
2016,8,5,1,406.5,59.1
2016,8,5,2,390.9,56.8
2016,8,5,3,382.1,55.5
2016,8,5,4,380.2,55.2
2016,8,5,5,390.4,56.7
2016,8,5,6,467.8,68
2016,8,5,7,557.9,81.1
2016,8,5,8,603.9,87.8
2016,8,5,9,604.6,87.9
2016,8,5,10,576.4,83.7
2016,8,5,11,553.2,80.4
2016,8,5,12,602,87.5
2016,8,5,13,624.3,90.7
2016,8,5,14,598.6,87
2016,8,5,15,568.4,82.6
2016,8,5,16,516.6,75.1
2016,8,5,17,497.5,72.2
2016,8,5,18,528.8,76.8
2016,8,5,19,530.8,77.2
2016,8,5,20,542.2,78.8
2016,8,5,21,506.2,73.6
2016,8,5,22,465.6,67.7
2016,8,5,23,441.5,64.2
2016,8,6,0,376.2,54.7
2016,8,6,1,365.9,53.1
2016,8,6,2,351.7,51.2
2016,8,6,3,343.9,50
2016,8,6,4,342.2,49.7
2016,8,6,5,351.3,51.1
2016,8,6,6,421.1,61.2
2016,8,6,7,502.2,73
2016,8,6,8,543.5,79
2016,8,6,9,544.1,79
2016,8,6,10,518.8,75.4
2016,8,6,11,497.9,72.4
2016,8,6,12,541.7,78.7
2016,8,6,13,561.9,81.6
2016,8,6,14,538.7,78.3
2016,8,6,15,511.6,74.3
2016,8,6,16,464.9,67.5
2016,8,6,17,447.7,65
2016,8,6,18,476,69.2
2016,8,6,19,477.7,69.4
2016,8,6,20,488,70.9
2016,8,6,21,455.6,66.2
2016,8,6,22,419.1,60.9
2016,8,6,23,397.4,57.7
2016,8,7,0,376.2,54.7
2016,8,7,1,365.9,53.1
2016,8,7,2,351.7,51.2
2016,8,7,3,343.9,50
2016,8,7,4,342.2,49.7
2016,8,7,5,351.3,51.1
2016,8,7,6,421.1,61.2
2016,8,7,7,502.2,73
2016,8,7,8,543.5,79
2016,8,7,9,544.1,79
2016,8,7,10,518.8,75.4
2016,8,7,11,497.9,72.4
2016,8,7,12,541.7,78.7
2016,8,7,13,561.9,81.6
2016,8,7,14,538.7,78.3
2016,8,7,15,511.6,74.3
2016,8,7,16,464.9,67.5
2016,8,7,17,447.7,65
2016,8,7,18,476,69.2
2016,8,7,19,477.7,69.4
2016,8,7,20,488,70.9
2016,8,7,21,455.6,66.2
2016,8,7,22,419.1,60.9
2016,8,7,23,397.4,57.7
2016,8,8,0,418,60.8
2016,8,8,1,406.5,59.1
2016,8,8,2,390.9,56.8
2016,8,8,3,382.1,55.5
2016,8,8,4,380.2,55.2
2016,8,8,5,390.4,56.7
2016,8,8,6,467.8,68
2016,8,8,7,557.9,81.1
2016,8,8,8,603.9,87.8
2016,8,8,9,604.6,87.9
2016,8,8,10,576.4,83.7
2016,8,8,11,553.2,80.4
2016,8,8,12,602,87.5
2016,8,8,13,624.3,90.7
2016,8,8,14,598.6,87
2016,8,8,15,568.4,82.6
2016,8,8,16,516.6,75.1
2016,8,8,17,497.5,72.2
2016,8,8,18,528.8,76.8
2016,8,8,19,530.8,77.2
2016,8,8,20,542.2,78.8
2016,8,8,21,506.2,73.6
2016,8,8,22,465.6,67.7
2016,8,8,23,441.5,64.2
2016,8,9,0,418,60.8
2016,8,9,1,406.5,59.1
2016,8,9,2,390.9,56.8
2016,8,9,3,382.1,55.5
2016,8,9,4,380.2,55.2
2016,8,9,5,390.4,56.7
2016,8,9,6,467.8,68
2016,8,9,7,557.9,81.1
2016,8,9,8,603.9,87.8
2016,8,9,9,604.6,87.9
2016,8,9,10,576.4,83.7
2016,8,9,11,553.2,80.4
2016,8,9,12,602,87.5
2016,8,9,13,624.3,90.7
2016,8,9,14,598.6,87
2016,8,9,15,568.4,82.6
2016,8,9,16,516.6,75.1
2016,8,9,17,497.5,72.2
2016,8,9,18,528.8,76.8
2016,8,9,19,530.8,77.2
2016,8,9,20,542.2,78.8
2016,8,9,21,506.2,73.6
2016,8,9,22,465.6,67.7
2016,8,9,23,441.5,64.2
2016,8,10,0,418,60.8
2016,8,10,1,406.5,59.1
2016,8,10,2,390.9,56.8
2016,8,10,3,382.1,55.5
2016,8,10,4,380.2,55.2
2016,8,10,5,390.4,56.7
2016,8,10,6,467.8,68
2016,8,10,7,557.9,81.1
2016,8,10,8,603.9,87.8
2016,8,10,9,604.6,87.9
2016,8,10,10,576.4,83.7
2016,8,10,11,553.2,80.4
2016,8,10,12,602,87.5
2016,8,10,13,624.3,90.7
2016,8,10,14,598.6,87
2016,8,10,15,568.4,82.6
2016,8,10,16,516.6,75.1
2016,8,10,17,497.5,72.2
2016,8,10,18,528.8,76.8
2016,8,10,19,530.8,77.2
2016,8,10,20,542.2,78.8
2016,8,10,21,506.2,73.6
2016,8,10,22,465.6,67.7
2016,8,10,23,441.5,64.2
2016,8,11,0,418,60.8
2016,8,11,1,406.5,59.1
2016,8,11,2,390.9,56.8
2016,8,11,3,382.1,55.5
2016,8,11,4,380.2,55.2
2016,8,11,5,390.4,56.7
2016,8,11,6,467.8,68
2016,8,11,7,557.9,81.1
2016,8,11,8,603.9,87.8
2016,8,11,9,604.6,87.9
2016,8,11,10,576.4,83.7
2016,8,11,11,553.2,80.4
2016,8,11,12,602,87.5
2016,8,11,13,624.3,90.7
2016,8,11,14,598.6,87
2016,8,11,15,568.4,82.6
2016,8,11,16,516.6,75.1
2016,8,11,17,497.5,72.2
2016,8,11,18,528.8,76.8
2016,8,11,19,530.8,77.2
2016,8,11,20,542.2,78.8
2016,8,11,21,506.2,73.6
2016,8,11,22,465.6,67.7
2016,8,11,23,441.5,64.2
2016,8,12,0,418,60.8
2016,8,12,1,406.5,59.1
2016,8,12,2,390.9,56.8
2016,8,12,3,382.1,55.5
2016,8,12,4,380.2,55.2
2016,8,12,5,390.4,56.7
2016,8,12,6,467.8,68
2016,8,12,7,557.9,81.1
2016,8,12,8,603.9,87.8
2016,8,12,9,604.6,87.9
2016,8,12,10,576.4,83.7
2016,8,12,11,553.2,80.4
2016,8,12,12,602,87.5
2016,8,12,13,624.3,90.7
2016,8,12,14,598.6,87
2016,8,12,15,568.4,82.6
2016,8,12,16,516.6,75.1
2016,8,12,17,497.5,72.2
2016,8,12,18,528.8,76.8
2016,8,12,19,530.8,77.2
2016,8,12,20,542.2,78.8
2016,8,12,21,506.2,73.6
2016,8,12,22,465.6,67.7
2016,8,12,23,441.5,64.2
2016,8,13,0,376.2,54.7
2016,8,13,1,365.9,53.1
2016,8,13,2,351.7,51.2
2016,8,13,3,343.9,50
2016,8,13,4,342.2,49.7
