Year,Month,Day,Hour,Chaiyaphum1,NakhonRatchasima2
2016,7,4,3,19.2,52.6
2016,7,4,4,19.2,52.6
2016,7,4,5,19.2,52.6
2016,7,4,6,19.2,52.6
2016,7,4,7,19.2,52.6
2016,7,4,8,19.2,52.6
2016,7,4,9,19.2,52.6
2016,7,4,10,19.2,52.6
2016,7,4,11,19.2,52.6
2016,7,4,12,19.2,52.6
2016,7,4,13,19.2,52.6
2016,7,4,14,19.2,52.6
2016,7,4,15,19.2,52.6
2016,7,4,16,19.2,52.6
2016,7,4,17,19.2,52.6
2016,7,4,18,19.2,52.6
2016,7,4,19,19.2,52.6
2016,7,4,20,19.2,52.6
2016,7,4,21,19.2,52.6
2016,7,4,22,19.2,52.6
2016,7,4,23,19.2,52.6
2016,7,5,0,25.7,54.1
2016,7,5,1,25.7,54.1
2016,7,5,2,25.7,54.1
2016,7,5,3,25.7,54.1
2016,7,5,4,25.7,54.1
2016,7,5,5,25.7,54.1
2016,7,5,6,25.7,54.1
2016,7,5,7,25.7,54.1
2016,7,5,8,25.7,54.1
2016,7,5,9,25.7,54.1
2016,7,5,10,25.7,54.1
2016,7,5,11,25.7,54.1
2016,7,5,12,25.7,54.1
2016,7,5,13,25.7,54.1
2016,7,5,14,25.7,54.1
2016,7,5,15,25.7,54.1
2016,7,5,16,25.7,54.1
2016,7,5,17,25.7,54.1
2016,7,5,18,25.7,54.1
2016,7,5,19,25.7,54.1
2016,7,5,20,25.7,54.1
2016,7,5,21,25.7,54.1
2016,7,5,22,25.7,54.1
2016,7,5,23,25.7,54.1
2016,7,6,0,24.4,45.5
2016,7,6,1,24.4,45.5
2016,7,6,2,24.4,45.5
2016,7,6,3,24.4,45.5
2016,7,6,4,24.4,45.5
2016,7,6,5,24.4,45.5
2016,7,6,6,24.4,45.5
2016,7,6,7,24.4,45.5
2016,7,6,8,24.4,45.5
2016,7,6,9,24.4,45.5
2016,7,6,10,24.4,45.5
2016,7,6,11,24.4,45.5
2016,7,6,12,24.4,45.5
2016,7,6,13,24.4,45.5
2016,7,6,14,24.4,45.5
2016,7,6,15,24.4,45.5
2016,7,6,16,24.4,45.5
2016,7,6,17,24.4,45.5
2016,7,6,18,24.4,45.5
2016,7,6,19,24.4,45.5
2016,7,6,20,24.4,45.5
2016,7,6,21,24.4,45.5
2016,7,6,22,24.4,45.5
2016,7,6,23,24.4,45.5
2016,7,7,0,20.3,42.4
2016,7,7,1,20.3,42.4
2016,7,7,2,20.3,42.4
2016,7,7,3,20.3,42.4
2016,7,7,4,20.3,42.4
2016,7,7,5,20.3,42.4
2016,7,7,6,20.3,42.4
2016,7,7,7,20.3,42.4
2016,7,7,8,20.3,42.4
2016,7,7,9,20.3,42.4
2016,7,7,10,20.3,42.4
2016,7,7,11,20.3,42.4
2016,7,7,12,20.3,42.4
2016,7,7,13,20.3,42.4
2016,7,7,14,20.3,42.4
2016,7,7,15,20.3,42.4
2016,7,7,16,20.3,42.4
2016,7,7,17,20.3,42.4
2016,7,7,18,20.3,42.4
2016,7,7,19,20.3,42.4
2016,7,7,20,20.3,42.4
2016,7,7,21,20.3,42.4
2016,7,7,22,20.3,42.4
2016,7,7,23,20.3,42.4
2016,7,8,0,20.2,38.4
2016,7,8,1,20.2,38.4
2016,7,8,2,20.2,38.4
2016,7,8,3,20.2,38.4
2016,7,8,4,20.2,38.4
2016,7,8,5,20.2,38.4
2016,7,8,6,20.2,38.4
2016,7,8,7,20.2,38.4
2016,7,8,8,20.2,38.4
2016,7,8,9,20.2,38.4
2016,7,8,10,20.2,38.4
2016,7,8,11,20.2,38.4
2016,7,8,12,20.2,38.4
2016,7,8,13,20.2,38.4
2016,7,8,14,20.2,38.4
2016,7,8,15,20.2,38.4
2016,7,8,16,20.2,38.4
2016,7,8,17,20.2,38.4
2016,7,8,18,20.2,38.4
2016,7,8,19,20.2,38.4
2016,7,8,20,20.2,38.4
2016,7,8,21,20.2,38.4
2016,7,8,22,20.2,38.4
2016,7,8,23,20.2,38.4
2016,7,9,0,22,34.5
2016,7,9,1,22,34.5
2016,7,9,2,22,34.5
2016,7,9,3,22,34.5
2016,7,9,4,22,34.5
2016,7,9,5,22,34.5
2016,7,9,6,22,34.5
2016,7,9,7,22,34.5
2016,7,9,8,22,34.5
2016,7,9,9,22,34.5
2016,7,9,10,22,34.5
2016,7,9,11,22,34.5
2016,7,9,12,22,34.5
2016,7,9,13,22,34.5
2016,7,9,14,22,34.5
2016,7,9,15,22,34.5
2016,7,9,16,22,34.5
2016,7,9,17,22,34.5
2016,7,9,18,22,34.5
2016,7,9,19,22,34.5
2016,7,9,20,22,34.5
2016,7,9,21,22,34.5
2016,7,9,22,22,34.5
2016,7,9,23,22,34.5
2016,7,10,0,15.2,41.6
2016,7,10,1,15.2,41.6
2016,7,10,2,15.2,41.6
2016,7,10,3,15.2,41.6
2016,7,10,4,15.2,41.6
2016,7,10,5,15.2,41.6
2016,7,10,6,15.2,41.6
2016,7,10,7,15.2,41.6
2016,7,10,8,15.2,41.6
2016,7,10,9,15.2,41.6
2016,7,10,10,15.2,41.6
2016,7,10,11,15.2,41.6
2016,7,10,12,15.2,41.6
2016,7,10,13,15.2,41.6
2016,7,10,14,15.2,41.6
2016,7,10,15,15.2,41.6
2016,7,10,16,15.2,41.6
2016,7,10,17,15.2,41.6
2016,7,10,18,15.2,41.6
2016,7,10,19,15.2,41.6
2016,7,10,20,15.2,41.6
2016,7,10,21,15.2,41.6
2016,7,10,22,15.2,41.6
2016,7,10,23,15.2,41.6
2016,7,11,0,21.9,48.6
2016,7,11,1,21.9,48.6
2016,7,11,2,21.9,48.6
2016,7,11,3,21.9,48.6
2016,7,11,4,21.9,48.6
2016,7,11,5,21.9,48.6
2016,7,11,6,21.9,48.6
2016,7,11,7,21.9,48.6
2016,7,11,8,21.9,48.6
2016,7,11,9,21.9,48.6
2016,7,11,10,21.9,48.6
2016,7,11,11,21.9,48.6
2016,7,11,12,21.9,48.6
2016,7,11,13,21.9,48.6
2016,7,11,14,21.9,48.6
2016,7,11,15,21.9,48.6
2016,7,11,16,21.9,48.6
2016,7,11,17,21.9,48.6
2016,7,11,18,21.9,48.6
2016,7,11,19,21.9,48.6
2016,7,11,20,21.9,48.6
2016,7,11,21,21.9,48.6
2016,7,11,22,21.9,48.6
2016,7,11,23,21.9,48.6
2016,7,12,0,18.2,44.7
2016,7,12,1,18.2,44.7
2016,7,12,2,18.2,44.7
2016,7,12,3,18.2,44.7
2016,7,12,4,18.2,44.7
2016,7,12,5,18.2,44.7
2016,7,12,6,18.2,44.7
2016,7,12,7,18.2,44.7
2016,7,12,8,18.2,44.7
2016,7,12,9,18.2,44.7
2016,7,12,10,18.2,44.7
2016,7,12,11,18.2,44.7
2016,7,12,12,18.2,44.7
2016,7,12,13,18.2,44.7
2016,7,12,14,18.2,44.7
2016,7,12,15,18.2,44.7
2016,7,12,16,18.2,44.7
2016,7,12,17,18.2,44.7
2016,7,12,18,18.2,44.7
2016,7,12,19,18.2,44.7
2016,7,12,20,18.2,44.7
2016,7,12,21,18.2,44.7
2016,7,12,22,18.2,44.7
2016,7,12,23,18.2,44.7
2016,7,13,0,26,49.4
2016,7,13,1,26,49.4
2016,7,13,2,26,49.4
2016,7,13,3,26,49.4
2016,7,13,4,26,49.4
2016,7,13,5,26,49.4
2016,7,13,6,26,49.4
2016,7,13,7,26,49.4
2016,7,13,8,26,49.4
2016,7,13,9,26,49.4
2016,7,13,10,26,49.4
2016,7,13,11,26,49.4
2016,7,13,12,26,49.4
2016,7,13,13,26,49.4
2016,7,13,14,26,49.4
2016,7,13,15,26,49.4
2016,7,13,16,26,49.4
2016,7,13,17,26,49.4
2016,7,13,18,26,49.4
2016,7,13,19,26,49.4
2016,7,13,20,26,49.4
2016,7,13,21,26,49.4
2016,7,13,22,26,49.4
2016,7,13,23,26,49.4
2016,7,14,0,20.7,34.5
2016,7,14,1,20.7,34.5
2016,7,14,2,20.7,34.5
2016,7,14,3,20.7,34.5
2016,7,14,4,20.7,34.5
2016,7,14,5,20.7,34.5
2016,7,14,6,20.7,34.5
2016,7,14,7,20.7,34.5
2016,7,14,8,20.7,34.5
2016,7,14,9,20.7,34.5
2016,7,14,10,20.7,34.5
2016,7,14,11,20.7,34.5
2016,7,14,12,20.7,34.5
2016,7,14,13,20.7,34.5
2016,7,14,14,20.7,34.5
2016,7,14,15,20.7,34.5
2016,7,14,16,20.7,34.5
2016,7,14,17,20.7,34.5
2016,7,14,18,20.7,34.5
2016,7,14,19,20.7,34.5
2016,7,14,20,20.7,34.5
2016,7,14,21,20.7,34.5
2016,7,14,22,20.7,34.5
2016,7,14,23,20.7,34.5
2016,7,15,0,19.7,43.2
2016,7,15,1,19.7,43.2
2016,7,15,2,19.7,43.2
2016,7,15,3,19.7,43.2
2016,7,15,4,19.7,43.2
2016,7,15,5,19.7,43.2
2016,7,15,6,19.7,43.2
2016,7,15,7,19.7,43.2
2016,7,15,8,19.7,43.2
2016,7,15,9,19.7,43.2
2016,7,15,10,19.7,43.2
2016,7,15,11,19.7,43.2
2016,7,15,12,19.7,43.2
2016,7,15,13,19.7,43.2
2016,7,15,14,19.7,43.2
2016,7,15,15,19.7,43.2
2016,7,15,16,19.7,43.2
2016,7,15,17,19.7,43.2
2016,7,15,18,19.7,43.2
2016,7,15,19,19.7,43.2
2016,7,15,20,19.7,43.2
2016,7,15,21,19.7,43.2
2016,7,15,22,19.7,43.2
2016,7,15,23,19.7,43.2
2016,7,16,0,25.5,32.2
2016,7,16,1,25.5,32.2
2016,7,16,2,25.5,32.2
2016,7,16,3,25.5,32.2
2016,7,16,4,25.5,32.2
2016,7,16,5,25.5,32.2
2016,7,16,6,25.5,32.2
2016,7,16,7,25.5,32.2
2016,7,16,8,25.5,32.2
2016,7,16,9,25.5,32.2
2016,7,16,10,25.5,32.2
2016,7,16,11,25.5,32.2
2016,7,16,12,25.5,32.2
2016,7,16,13,25.5,32.2
2016,7,16,14,25.5,32.2
2016,7,16,15,25.5,32.2
2016,7,16,16,25.5,32.2
2016,7,16,17,25.5,32.2
2016,7,16,18,25.5,32.2
2016,7,16,19,25.5,32.2
2016,7,16,20,25.5,32.2
2016,7,16,21,25.5,32.2
2016,7,16,22,25.5,32.2
2016,7,16,23,25.5,32.2
2016,7,17,0,26.4,35.3
2016,7,17,1,26.4,35.3
2016,7,17,2,26.4,35.3
2016,7,17,3,26.4,35.3
2016,7,17,4,26.4,35.3
2016,7,17,5,26.4,35.3
2016,7,17,6,26.4,35.3
2016,7,17,7,26.4,35.3
2016,7,17,8,26.4,35.3
2016,7,17,9,26.4,35.3
2016,7,17,10,26.4,35.3
2016,7,17,11,26.4,35.3
2016,7,17,12,26.4,35.3
2016,7,17,13,26.4,35.3
2016,7,17,14,26.4,35.3
2016,7,17,15,26.4,35.3
2016,7,17,16,26.4,35.3
2016,7,17,17,26.4,35.3
2016,7,17,18,26.4,35.3
2016,7,17,19,26.4,35.3
2016,7,17,20,26.4,35.3
2016,7,17,21,26.4,35.3
2016,7,17,22,26.4,35.3
2016,7,17,23,26.4,35.3
2016,7,18,0,28.8,56.5
2016,7,18,1,28.8,56.5
2016,7,18,2,28.8,56.5
2016,7,18,3,28.8,56.5
2016,7,18,4,28.8,56.5
2016,7,18,5,28.8,56.5
2016,7,18,6,28.8,56.5
2016,7,18,7,28.8,56.5
2016,7,18,8,28.8,56.5
2016,7,18,9,28.8,56.5
2016,7,18,10,28.8,56.5
2016,7,18,11,28.8,56.5
2016,7,18,12,28.8,56.5
2016,7,18,13,28.8,56.5
2016,7,18,14,28.8,56.5
2016,7,18,15,28.8,56.5
2016,7,18,16,28.8,56.5
2016,7,18,17,28.8,56.5
2016,7,18,18,28.8,56.5
2016,7,18,19,28.8,56.5
2016,7,18,20,28.8,56.5
2016,7,18,21,28.8,56.5
2016,7,18,22,28.8,56.5
2016,7,18,23,28.8,56.5
2016,7,19,0,25.5,69
2016,7,19,1,25.5,69
2016,7,19,2,25.5,69
2016,7,19,3,25.5,69
2016,7,19,4,25.5,69
2016,7,19,5,25.5,69
2016,7,19,6,25.5,69
2016,7,19,7,25.5,69
2016,7,19,8,25.5,69
2016,7,19,9,25.5,69
2016,7,19,10,25.5,69
2016,7,19,11,25.5,69
2016,7,19,12,25.5,69
2016,7,19,13,25.5,69
2016,7,19,14,25.5,69
2016,7,19,15,25.5,69
2016,7,19,16,25.5,69
2016,7,19,17,25.5,69
2016,7,19,18,25.5,69
2016,7,19,19,25.5,69
2016,7,19,20,25.5,69
2016,7,19,21,25.5,69
2016,7,19,22,25.5,69
2016,7,19,23,25.5,69
2016,7,20,0,21.7,58.1
2016,7,20,1,21.7,58.1
2016,7,20,2,21.7,58.1
2016,7,20,3,21.7,58.1
2016,7,20,4,21.7,58.1
2016,7,20,5,21.7,58.1
2016,7,20,6,21.7,58.1
2016,7,20,7,21.7,58.1
2016,7,20,8,21.7,58.1
2016,7,20,9,21.7,58.1
2016,7,20,10,21.7,58.1
2016,7,20,11,21.7,58.1
2016,7,20,12,21.7,58.1
2016,7,20,13,21.7,58.1
2016,7,20,14,21.7,58.1
2016,7,20,15,21.7,58.1
2016,7,20,16,21.7,58.1
2016,7,20,17,21.7,58.1
2016,7,20,18,21.7,58.1
2016,7,20,19,21.7,58.1
2016,7,20,20,21.7,58.1
2016,7,20,21,21.7,58.1
2016,7,20,22,21.7,58.1
2016,7,20,23,21.7,58.1
2016,7,21,0,24,56.5
2016,7,21,1,24,56.5
2016,7,21,2,24,56.5
2016,7,21,3,24,56.5
2016,7,21,4,24,56.5
2016,7,21,5,24,56.5
2016,7,21,6,24,56.5
2016,7,21,7,24,56.5
2016,7,21,8,24,56.5
2016,7,21,9,24,56.5
2016,7,21,10,24,56.5
2016,7,21,11,24,56.5
2016,7,21,12,24,56.5
2016,7,21,13,24,56.5
2016,7,21,14,24,56.5
2016,7,21,15,24,56.5
2016,7,21,16,24,56.5
2016,7,21,17,24,56.5
2016,7,21,18,24,56.5
2016,7,21,19,24,56.5
2016,7,21,20,24,56.5
2016,7,21,21,24,56.5
2016,7,21,22,24,56.5
2016,7,21,23,24,56.5
2016,7,22,0,20.6,36.9
2016,7,22,1,20.6,36.9
2016,7,22,2,20.6,36.9
2016,7,22,3,20.6,36.9
2016,7,22,4,20.6,36.9
2016,7,22,5,20.6,36.9
2016,7,22,6,20.6,36.9
2016,7,22,7,20.6,36.9
2016,7,22,8,20.6,36.9
2016,7,22,9,20.6,36.9
2016,7,22,10,20.6,36.9
2016,7,22,11,20.6,36.9
2016,7,22,12,20.6,36.9
2016,7,22,13,20.6,36.9
2016,7,22,14,20.6,36.9
2016,7,22,15,20.6,36.9
2016,7,22,16,20.6,36.9
2016,7,22,17,20.6,36.9
2016,7,22,18,20.6,36.9
2016,7,22,19,20.6,36.9
2016,7,22,20,20.6,36.9
2016,7,22,21,20.6,36.9
2016,7,22,22,20.6,36.9
2016,7,22,23,20.6,36.9
2016,7,23,0,22.4,40.8
2016,7,23,1,22.4,40.8
2016,7,23,2,22.4,40.8
2016,7,23,3,22.4,40.8
2016,7,23,4,22.4,40.8
2016,7,23,5,22.4,40.8
2016,7,23,6,22.4,40.8
2016,7,23,7,22.4,40.8
2016,7,23,8,22.4,40.8
2016,7,23,9,22.4,40.8
2016,7,23,10,22.4,40.8
2016,7,23,11,22.4,40.8
2016,7,23,12,22.4,40.8
2016,7,23,13,22.4,40.8
2016,7,23,14,22.4,40.8
2016,7,23,15,22.4,40.8
2016,7,23,16,22.4,40.8
2016,7,23,17,22.4,40.8
2016,7,23,18,22.4,40.8
2016,7,23,19,22.4,40.8
2016,7,23,20,22.4,40.8
2016,7,23,21,22.4,40.8
2016,7,23,22,22.4,40.8
2016,7,23,23,22.4,40.8
2016,7,24,0,23.4,39.2
2016,7,24,1,23.4,39.2
2016,7,24,2,23.4,39.2
2016,7,24,3,23.4,39.2
2016,7,24,4,23.4,39.2
2016,7,24,5,23.4,39.2
2016,7,24,6,23.4,39.2
2016,7,24,7,23.4,39.2
2016,7,24,8,23.4,39.2
2016,7,24,9,23.4,39.2
2016,7,24,10,23.4,39.2
2016,7,24,11,23.4,39.2
2016,7,24,12,23.4,39.2
2016,7,24,13,23.4,39.2
2016,7,24,14,23.4,39.2
2016,7,24,15,23.4,39.2
2016,7,24,16,23.4,39.2
2016,7,24,17,23.4,39.2
2016,7,24,18,23.4,39.2
2016,7,24,19,23.4,39.2
2016,7,24,20,23.4,39.2
2016,7,24,21,23.4,39.2
2016,7,24,22,23.4,39.2
2016,7,24,23,23.4,39.2
2016,7,25,0,27.5,51.8
2016,7,25,1,27.5,51.8
2016,7,25,2,27.5,51.8
2016,7,25,3,27.5,51.8
2016,7,25,4,27.5,51.8
2016,7,25,5,27.5,51.8
2016,7,25,6,27.5,51.8
2016,7,25,7,27.5,51.8
2016,7,25,8,27.5,51.8
2016,7,25,9,27.5,51.8
2016,7,25,10,27.5,51.8
2016,7,25,11,27.5,51.8
2016,7,25,12,27.5,51.8
2016,7,25,13,27.5,51.8
2016,7,25,14,27.5,51.8
2016,7,25,15,27.5,51.8
2016,7,25,16,27.5,51.8
2016,7,25,17,27.5,51.8
2016,7,25,18,27.5,51.8
2016,7,25,19,27.5,51.8
2016,7,25,20,27.5,51.8
2016,7,25,21,27.5,51.8
2016,7,25,22,27.5,51.8
2016,7,25,23,27.5,51.8
2016,7,26,0,26.5,44.7
2016,7,26,1,26.5,44.7
2016,7,26,2,26.5,44.7
2016,7,26,3,26.5,44.7
2016,7,26,4,26.5,44.7
2016,7,26,5,26.5,44.7
2016,7,26,6,26.5,44.7
2016,7,26,7,26.5,44.7
2016,7,26,8,26.5,44.7
2016,7,26,9,26.5,44.7
2016,7,26,10,26.5,44.7
2016,7,26,11,26.5,44.7
2016,7,26,12,26.5,44.7
2016,7,26,13,26.5,44.7
2016,7,26,14,26.5,44.7
2016,7,26,15,26.5,44.7
2016,7,26,16,26.5,44.7
2016,7,26,17,26.5,44.7
2016,7,26,18,26.5,44.7
2016,7,26,19,26.5,44.7
2016,7,26,20,26.5,44.7
2016,7,26,21,26.5,44.7
2016,7,26,22,26.5,44.7
2016,7,26,23,26.5,44.7
2016,7,27,0,29.1,52.6
2016,7,27,1,29.1,52.6
2016,7,27,2,29.1,52.6
2016,7,27,3,29.1,52.6
2016,7,27,4,29.1,52.6
2016,7,27,5,29.1,52.6
2016,7,27,6,29.1,52.6
2016,7,27,7,29.1,52.6
2016,7,27,8,29.1,52.6
2016,7,27,9,29.1,52.6
2016,7,27,10,29.1,52.6
2016,7,27,11,29.1,52.6
2016,7,27,12,29.1,52.6
2016,7,27,13,29.1,52.6
2016,7,27,14,29.1,52.6
2016,7,27,15,29.1,52.6
2016,7,27,16,29.1,52.6
2016,7,27,17,29.1,52.6
2016,7,27,18,29.1,52.6
2016,7,27,19,29.1,52.6
2016,7,27,20,29.1,52.6
2016,7,27,21,29.1,52.6
2016,7,27,22,29.1,52.6
2016,7,27,23,29.1,52.6
2016,7,28,0,24.6,46.3
2016,7,28,1,24.6,46.3
2016,7,28,2,24.6,46.3
2016,7,28,3,24.6,46.3
2016,7,28,4,24.6,46.3
2016,7,28,5,24.6,46.3
2016,7,28,6,24.6,46.3
2016,7,28,7,24.6,46.3
2016,7,28,8,24.6,46.3
2016,7,28,9,24.6,46.3
2016,7,28,10,24.6,46.3
2016,7,28,11,24.6,46.3
2016,7,28,12,24.6,46.3
2016,7,28,13,24.6,46.3
2016,7,28,14,24.6,46.3
2016,7,28,15,24.6,46.3
2016,7,28,16,24.6,46.3
2016,7,28,17,24.6,46.3
2016,7,28,18,24.6,46.3
2016,7,28,19,24.6,46.3
2016,7,28,20,24.6,46.3
2016,7,28,21,24.6,46.3
2016,7,28,22,24.6,46.3
2016,7,28,23,24.6,46.3
2016,7,29,0,22.5,37.7
2016,7,29,1,22.5,37.7
2016,7,29,2,22.5,37.7
2016,7,29,3,22.5,37.7
2016,7,29,4,22.5,37.7
2016,7,29,5,22.5,37.7
2016,7,29,6,22.5,37.7
2016,7,29,7,22.5,37.7
2016,7,29,8,22.5,37.7
2016,7,29,9,22.5,37.7
2016,7,29,10,22.5,37.7
2016,7,29,11,22.5,37.7
2016,7,29,12,22.5,37.7
2016,7,29,13,22.5,37.7
2016,7,29,14,22.5,37.7
2016,7,29,15,22.5,37.7
2016,7,29,16,22.5,37.7
2016,7,29,17,22.5,37.7
2016,7,29,18,22.5,37.7
2016,7,29,19,22.5,37.7
2016,7,29,20,22.5,37.7
2016,7,29,21,22.5,37.7
2016,7,29,22,22.5,37.7
2016,7,29,23,22.5,37.7
2016,7,30,0,24.7,36.1
2016,7,30,1,24.7,36.1
2016,7,30,2,24.7,36.1
2016,7,30,3,24.7,36.1
2016,7,30,4,24.7,36.1
2016,7,30,5,24.7,36.1
2016,7,30,6,24.7,36.1
2016,7,30,7,24.7,36.1
2016,7,30,8,24.7,36.1
2016,7,30,9,24.7,36.1
2016,7,30,10,24.7,36.1
2016,7,30,11,24.7,36.1
2016,7,30,12,24.7,36.1
2016,7,30,13,24.7,36.1
2016,7,30,14,24.7,36.1
2016,7,30,15,24.7,36.1
2016,7,30,16,24.7,36.1
2016,7,30,17,24.7,36.1
2016,7,30,18,24.7,36.1
2016,7,30,19,24.7,36.1
2016,7,30,20,24.7,36.1
2016,7,30,21,24.7,36.1
2016,7,30,22,24.7,36.1
2016,7,30,23,24.7,36.1
2016,7,31,0,25.3,36.1
2016,7,31,1,25.3,36.1
2016,7,31,2,25.3,36.1
2016,7,31,3,25.3,36.1
2016,7,31,4,25.3,36.1
2016,7,31,5,25.3,36.1
2016,7,31,6,25.3,36.1
2016,7,31,7,25.3,36.1
2016,7,31,8,25.3,36.1
2016,7,31,9,25.3,36.1
2016,7,31,10,25.3,36.1
2016,7,31,11,25.3,36.1
2016,7,31,12,25.3,36.1
2016,7,31,13,25.3,36.1
2016,7,31,14,25.3,36.1
2016,7,31,15,25.3,36.1
2016,7,31,16,25.3,36.1
2016,7,31,17,25.3,36.1
2016,7,31,18,25.3,36.1
2016,7,31,19,25.3,36.1
2016,7,31,20,25.3,36.1
2016,7,31,21,25.3,36.1
2016,7,31,22,25.3,36.1
2016,7,31,23,25.3,36.1
2016,8,1,0,25.8,46.3
2016,8,1,1,25.8,46.3
2016,8,1,2,25.8,46.3
2016,8,1,3,25.8,46.3
2016,8,1,4,25.8,46.3
2016,8,1,5,25.8,46.3
2016,8,1,6,25.8,46.3
2016,8,1,7,25.8,46.3
2016,8,1,8,25.8,46.3
2016,8,1,9,25.8,46.3
2016,8,1,10,25.8,46.3
2016,8,1,11,25.8,46.3
2016,8,1,12,25.8,46.3
2016,8,1,13,25.8,46.3
2016,8,1,14,25.8,46.3
2016,8,1,15,25.8,46.3
2016,8,1,16,25.8,46.3
2016,8,1,17,25.8,46.3
2016,8,1,18,25.8,46.3
2016,8,1,19,25.8,46.3
2016,8,1,20,25.8,46.3
2016,8,1,21,25.8,46.3
2016,8,1,22,25.8,46.3
2016,8,1,23,25.8,46.3
2016,8,2,0,25.2,47.9
2016,8,2,1,25.2,47.9
2016,8,2,2,25.2,47.9
2016,8,2,3,25.2,47.9
2016,8,2,4,25.2,47.9
2016,8,2,5,25.2,47.9
2016,8,2,6,25.2,47.9
2016,8,2,7,25.2,47.9
2016,8,2,8,25.2,47.9
2016,8,2,9,25.2,47.9
2016,8,2,10,25.2,47.9
2016,8,2,11,25.2,47.9
2016,8,2,12,25.2,47.9
2016,8,2,13,25.2,47.9
2016,8,2,14,25.2,47.9
2016,8,2,15,25.2,47.9
2016,8,2,16,25.2,47.9
2016,8,2,17,25.2,47.9
2016,8,2,18,25.2,47.9
2016,8,2,19,25.2,47.9
2016,8,2,20,25.2,47.9
2016,8,2,21,25.2,47.9
2016,8,2,22,25.2,47.9
2016,8,2,23,25.2,47.9
2016,8,3,0,25.8,53.4
2016,8,3,1,25.8,53.4
2016,8,3,2,25.8,53.4
2016,8,3,3,25.8,53.4
2016,8,3,4,25.8,53.4
2016,8,3,5,25.8,53.4
2016,8,3,6,25.8,53.4
2016,8,3,7,25.8,53.4
2016,8,3,8,25.8,53.4
2016,8,3,9,25.8,53.4
2016,8,3,10,25.8,53.4
2016,8,3,11,25.8,53.4
2016,8,3,12,25.8,53.4
2016,8,3,13,25.8,53.4
2016,8,3,14,25.8,53.4
2016,8,3,15,25.8,53.4
2016,8,3,16,25.8,53.4
2016,8,3,17,25.8,53.4
2016,8,3,18,25.8,53.4
2016,8,3,19,25.8,53.4
2016,8,3,20,25.8,53.4
2016,8,3,21,25.8,53.4
2016,8,3,22,25.8,53.4
2016,8,3,23,25.8,53.4
2016,8,4,0,31.4,62.8
2016,8,4,1,31.4,62.8
2016,8,4,2,31.4,62.8
2016,8,4,3,31.4,62.8
2016,8,4,4,31.4,62.8
2016,8,4,5,31.4,62.8
2016,8,4,6,31.4,62.8
2016,8,4,7,31.4,62.8
2016,8,4,8,31.4,62.8
2016,8,4,9,31.4,62.8
2016,8,4,10,31.4,62.8
2016,8,4,11,31.4,62.8
2016,8,4,12,31.4,62.8
2016,8,4,13,31.4,62.8
2016,8,4,14,31.4,62.8
2016,8,4,15,31.4,62.8
2016,8,4,16,31.4,62.8
2016,8,4,17,31.4,62.8
2016,8,4,18,31.4,62.8
2016,8,4,19,31.4,62.8
2016,8,4,20,31.4,62.8
2016,8,4,21,31.4,62.8
2016,8,4,22,31.4,62.8
2016,8,4,23,31.4,62.8
2016,8,5,0,27,58.1
2016,8,5,1,27,58.1
2016,8,5,2,27,58.1
2016,8,5,3,27,58.1
2016,8,5,4,27,58.1
2016,8,5,5,27,58.1
2016,8,5,6,27,58.1
2016,8,5,7,27,58.1
2016,8,5,8,27,58.1
2016,8,5,9,27,58.1
2016,8,5,10,27,58.1
2016,8,5,11,27,58.1
2016,8,5,12,27,58.1
2016,8,5,13,27,58.1
2016,8,5,14,27,58.1
2016,8,5,15,27,58.1
2016,8,5,16,27,58.1
2016,8,5,17,27,58.1
2016,8,5,18,27,58.1
2016,8,5,19,27,58.1
2016,8,5,20,27,58.1
2016,8,5,21,27,58.1
2016,8,5,22,27,58.1
2016,8,5,23,27,58.1
2016,8,6,0,17.7,34.5
2016,8,6,1,17.7,34.5
2016,8,6,2,17.7,34.5
2016,8,6,3,17.7,34.5
2016,8,6,4,17.7,34.5
2016,8,6,5,17.7,34.5
2016,8,6,6,17.7,34.5
2016,8,6,7,17.7,34.5
2016,8,6,8,17.7,34.5
2016,8,6,9,17.7,34.5
2016,8,6,10,17.7,34.5
2016,8,6,11,17.7,34.5
2016,8,6,12,17.7,34.5
2016,8,6,13,17.7,34.5
2016,8,6,14,17.7,34.5
2016,8,6,15,17.7,34.5
2016,8,6,16,17.7,34.5
2016,8,6,17,17.7,34.5
2016,8,6,18,17.7,34.5
2016,8,6,19,17.7,34.5
2016,8,6,20,17.7,34.5
2016,8,6,21,17.7,34.5
2016,8,6,22,17.7,34.5
2016,8,6,23,17.7,34.5
2016,8,7,0,18.1,33.7
2016,8,7,1,18.1,33.7
2016,8,7,2,18.1,33.7
2016,8,7,3,18.1,33.7
2016,8,7,4,18.1,33.7
2016,8,7,5,18.1,33.7
2016,8,7,6,18.1,33.7
2016,8,7,7,18.1,33.7
2016,8,7,8,18.1,33.7
2016,8,7,9,18.1,33.7
2016,8,7,10,18.1,33.7
2016,8,7,11,18.1,33.7
2016,8,7,12,18.1,33.7
2016,8,7,13,18.1,33.7
2016,8,7,14,18.1,33.7
2016,8,7,15,18.1,33.7
2016,8,7,16,18.1,33.7
2016,8,7,17,18.1,33.7
2016,8,7,18,18.1,33.7
2016,8,7,19,18.1,33.7
2016,8,7,20,18.1,33.7
2016,8,7,21,18.1,33.7
