date,hour,KAMPONGCHAMGTS,KAMPOTCPP,KEANSVAY,SIHANOUKVILLECIIDG,SIHANOUKVILLESTUNGHAV,SIHANOUKVILLE,SIHANOUKVILLECOLBEN,KHANDANGKOR,PHUMTRORCPGC,PPSEZPLANT,CENTRALE2,CENTRALE2CUPL,KHANMEANCHAY,CENTRALE3,CENTRALE5,CENTRALE6,KHANRUSSEYKEOCOLBEN,SIEMRIEP
2016-12-12,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-12,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-13,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-14,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-15,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-16,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-17,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,15,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,16,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,17,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,18,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,19,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,20,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,21,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,22,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,23,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-18,24,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,1,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,2,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,3,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,4,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,5,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,6,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,7,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,8,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,9,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,10,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,11,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,12,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,13,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
2016-12-19,14,10.74,24.0,10.1,270.0,120.0,10.44,8.0,45.0,5.0,10.0,18.0,37.1,48.12,15.4,10.0,18.6,14.8,6.95
